global_step,update,stage_id,stage_label,episodes,successes,success_rate,collision_rate,out_of_bounds_rate,timeout_rate,mean_return,mean_len,mean_final_distance,mean_min_distance,mean_path_ratio,mean_path_efficiency,mean_min_obstacle_clearance,min_obstacle_clearance,mean_speed,max_speed_mean,mean_action_l2,mean_action_delta_l2,mean_guided_action_l2,mean_abs_heading_error,max_abs_heading_error_mean,mean_cross_track_error,max_cross_track_error_mean,mean_abs_roll,mean_abs_pitch,mean_target_alignment,mean_current_speed,elapsed_sec,steps_per_sec,policy_loss,value_loss,entropy,approx_kl,clipfrac,log_std_mean,log_std_min,log_std_max,obs_rms_count,rc_window_mean__progress_reward,rc_cumulative_sum__progress_reward,rc_trigger_rate__progress_reward,rc_window_mean__closing_speed_reward,rc_cumulative_sum__closing_speed_reward,rc_trigger_rate__closing_speed_reward,rc_window_mean__alignment_reward,rc_cumulative_sum__alignment_reward,rc_trigger_rate__alignment_reward,rc_window_mean__step_penalty,rc_cumulative_sum__step_penalty,rc_trigger_rate__step_penalty,rc_window_mean__action_l2_penalty,rc_cumulative_sum__action_l2_penalty,rc_trigger_rate__action_l2_penalty,rc_window_mean__action_smooth_penalty,rc_cumulative_sum__action_smooth_penalty,rc_trigger_rate__action_smooth_penalty,rc_window_mean__roll_penalty,rc_cumulative_sum__roll_penalty,rc_trigger_rate__roll_penalty,rc_window_mean__pitch_penalty,rc_cumulative_sum__pitch_penalty,rc_trigger_rate__pitch_penalty,rc_window_mean__obstacle_clearance_penalty,rc_cumulative_sum__obstacle_clearance_penalty,rc_trigger_rate__obstacle_clearance_penalty,rc_window_mean__orbit_penalty,rc_cumulative_sum__orbit_penalty,rc_trigger_rate__orbit_penalty,rc_window_mean__goal_bonus,rc_cumulative_sum__goal_bonus,rc_trigger_rate__goal_bonus,rc_window_mean__collision_penalty,rc_cumulative_sum__collision_penalty,rc_trigger_rate__collision_penalty,rc_window_mean__out_of_bounds_penalty,rc_cumulative_sum__out_of_bounds_penalty,rc_trigger_rate__out_of_bounds_penalty,rc_window_mean__timeout_penalty,rc_cumulative_sum__timeout_penalty,rc_trigger_rate__timeout_penalty,rc_window_mean__timeout_distance_penalty,rc_cumulative_sum__timeout_distance_penalty,rc_trigger_rate__timeout_distance_penalty
172032,42,3,3D_with_obstacles,3,3,100.0,0.0,0.0,0.0,840.9067216415573,1273.0,1.2364887152160928,1.2364887152160928,0.9997175024460034,0.9854284635896503,25.515642675974316,5.020881066144369,1.3620112720260469,1.5350066024210847,0.5595201108300515,0.5167570338612063,0.6187840229488105,0.04648505289338667,0.3848858912197481,2.3465081157836534,3.650939022416646,0.004831766597853189,0.35690785847363293,0.9907789021696733,0.23218746018331163,1282.9761451999657,134.0882296554212,-0.0010102016851305962,2629.496815395355,1.0912983112037182,0.002590527522625052,0.0303955078125,-1.0554382801055908,-1.1017988920211792,-1.01222825050354,172314.0001,0.13927927101516105,41914.56347909181,1.0,0.0520997692991297,8554.26897438552,0.9963341188792878,0.007931925505298266,1254.1350944649903,1.0,-0.00199999999999995,-315.99599999999924,1.0,-0.0011185044812618452,-183.78845087638481,1.0,-0.0005177437291882308,-81.81931661068673,1.0,-2.8553612743989685e-05,-3.5785145902053075,1.0,-0.006402863413867773,-345.6446111113321,1.0,0.0,0.0,0.0,0.0,-56.0,0.0,0.4713275726630008,144000.0,0.0007855459544383347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176128,43,3,3D_with_obstacles,3,3,100.0,0.0,0.0,0.0,834.0614102524127,1137.0,1.241247601115514,1.241247601115514,0.9908700211588153,0.9912747121418989,33.32843884432383,18.612832179678154,1.2242829447794896,1.380369974249672,0.5516569023760894,0.49717125937721973,0.5815247172542161,0.03303773770534348,0.1299873015077503,2.0900675626419964,3.1497250105373666,0.0037076763018177223,0.14600017109905672,0.9973084647400214,0.24906790101396972,1310.4921130000148,134.3983670354207,-0.0010999217978678645,2637.503223991394,1.0900546319782733,0.006408459231170127,0.039404296875,-1.055759072303772,-1.1020207405090332,-1.0124222040176392,176414.0001,0.1554926682824444,42444.94897060323,1.0,0.048556487506817236,8719.895153271274,0.9958956317795368,0.007979110212630385,1281.3518394002726,1.0,-0.001999999999999975,-322.81799999999913,1.0,-0.001102497544429041,-187.54907000043227,1.0,-0.0004979448397619629,-83.51780645911478,1.0,-2.1915294380478964e-05,-3.6532676593371214,1.0,-0.002547148206862521,-354.33293364494017,1.0,0.0,0.0,0.0,0.0,-56.0,0.0,0.5277044854881267,145800.0,0.0008795074758135445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180224,44,3,3D_with_obstacles,3,3,100.0,0.0,0.0,0.0,650.0006056270586,1015.0,1.2446752574097741,1.2446752574097741,1.0511622769292468,0.9349154019108291,26.305523092337065,0.27881712387758295,1.4115031593871799,1.7097799050153615,0.5583724361321222,0.5012517666017294,0.6929619950625944,0.22483553191623865,1.5839252685716783,2.456470526946074,3.74113214262006,0.005835041167479349,0.4393888569278088,0.9130404960143857,0.17172865771894455,1338.5607212999603,134.6401378227901,0.0012022004055324941,2800.9145261764525,1.0894813343882561,0.003162740686821053,0.0487548828125,-1.0557687282562256,-1.101898431777954,-1.012664556503296,180514.0001,0.17397475369515258,42974.702095604975,1.0,0.052315205418676146,8879.194953771143,0.9497536945812808,0.007198865463499453,1303.2723847366285,1.0,-0.0019999999999999784,-328.90799999999905,1.0,-0.0011152016779261045,-190.94485910971724,1.0,-0.000504065110514549,-85.05268472063158,1.0,-3.5674754855234964e-05,-3.761897287871312,1.0,-0.008138358076693131,-379.11423398847074,1.0,-0.1675077361622076,-510.0610566139221,0.04926108374384237,-0.0049261083743842365,-71.0,0.004926108374384237,0.5911330049261084,147600.0,0.0009852216748768472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184320,45,3,3D_with_obstacles,3,3,100.0,0.0,0.0,0.0,839.3197583619503,1075.0,1.2391858938649314,1.2391858938649314,0.9924406196636862,0.9917073288620334,37.93836859601415,11.650395703805302,1.4508012725273065,1.6251681736699675,0.5555772726559133,0.49371730601107644,0.6041842284770377,0.03144913511018318,0.20754292954895096,1.5969675638644745,2.376966364660406,0.0043600531801967525,0.21947795512874735,0.9939041627239917,0.10241439352512254,1366.1863251000177,134.9157114323378,0.0013025028223637492,2556.5230951309204,1.0893725790083408,0.006229553510274854,0.0523193359375,-1.0558100938796997,-1.1017566919326782,-1.0122137069702148,184614.0001,0.16479644040879576,43506.17061592334,1.0,0.0575071174441956,9064.655407528673,0.9993798449612403,0.007950843069160732,1328.9138536346718,1.0,-0.001999999999999986,-335.357999999999,1.0,-0.0011115396380638192,-194.52957444247306,1.0,-0.0004937094283271166,-86.64489762698652,1.0,-2.635837027175026e-05,-3.8469030319977064,1.0,-0.003999762451116774,-392.01346789332234,1.0,0.0,-510.0610566139221,0.0,0.0,-71.0,0.0,0.5581395348837209,149400.0,0.0009302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188416,46,3,3D_with_obstacles,3,3,100.0,0.0,0.0,0.0,846.1768080925589,1136.0,1.2376833840860193,1.2376833840860193,0.9895817046859564,0.9957426127469917,30.733935478001257,12.658237528895794,1.484236696298754,1.6210743992373908,0.5752284223995766,0.49390327966319597,0.6027257735897535,0.028612786110409058,0.16460620992500555,1.3700470118523187,2.0053833222142115,0.003615888192102496,0.14639555414712346,0.9966579624385022,0.11274671778370336,1394.538251399994,135.10995471859368,-0.0005542227358091622,2594.3804803848266,1.0895623944699764,0.0040508753390895436,0.0309814453125,-1.0556740760803223,-1.101881980895996,-1.012067198753357,188714.0001,0.15613139556013458,44038.266411992285,1.0,0.05894736568860966,9265.548029795455,0.9991197183098591,0.007973403500437326,1356.0872127641621,1.0,-0.001999999999999975,-342.1739999999989,1.0,-0.001151235094584718,-198.45298364481778,1.0,-0.0004934505219077004,-88.32657700564796,1.0,-2.1806920325523094e-05,-3.921221016467089,1.0,-0.0026807355111677636,-401.1494145153821,1.0,0.0,-510.0610566139221,0.0,0.0,-71.0,0.0,0.528169014084507,151200.0,0.0008802816901408451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192512,47,3,3D_with_obstacles,3,3,100.0,0.0,0.0,0.0,822.6412397818691,1193.0,1.241922989931367,1.241922989931367,1.1251558804663169,0.8850488026509256,31.258954329190814,10.526913187160485,1.3919239781620565,1.7462317924016995,0.5592565201775564,0.48980484098738636,0.7839455227309089,0.347050388061294,1.705364006138221,3.4854289394132287,6.6537247994388515,0.006085285885506007,0.38426004156865307,0.8837619536799332,0.23954734942532752,1423.1191966000479,135.27468427095036,-0.0012575368746183813,2578.9192979812624,1.0896268852055073,0.004398227167985169,0.0311767578125,-1.0558100938796997,-1.1024119853973389,-1.0119022130966187,192814.0001,0.14829392302843866,44569.010362511064,1.0,0.050207535567045346,9445.24079958991,0.942162615255658,0.007090077846992388,1381.4626013785478,0.9840737636211232,-0.0019999999999999658,-349.3319999999988,1.0,-0.0011193795421041842,-202.45924302600866,1.0,-0.0004908638313278104,-90.0833786579702,1.0,-3.666699510916866e-05,-4.052452191962804,1.0,-0.006939395745461409,-425.9855118883885,1.0,0.0,-510.0610566139221,0.0,-0.008382229673093043,-101.0,0.008382229673093043,0.5029337803855826,153000.0,0.0008382229673093043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196608,48,3,3D_with_obstacles,2,2,100.0,0.0,0.0,0.0,818.1804405426672,958.0,1.239623310220822,1.239623310220822,0.9967759344209293,0.9816962838237673,22.694924087742784,7.567853084478289,1.2015157622162593,1.4073810398173408,0.5625807969783803,0.5001789981677464,0.596504544415206,0.05728048047524403,0.1825975646217166,2.3684051851618584,3.354101090268326,0.005981597006246127,0.42881845818043907,0.9894783868319366,0.2954646608613333,1450.6971493000165,135.5265639660672,-0.00029986774025019257,1692.7228855133058,1.087919620424509,0.003961934987455606,0.0595703125,-1.0569218397140503,-1.1020400524139404,-1.0149133205413818,196913.0001,0.18384943901528117,44921.26588766434,1.0,0.04721165701336757,9535.698334427523,0.9916492693110647,0.007917560938674417,1396.632648137048,1.0,-0.0020000000000000013,-353.1639999999988,1.0,-0.0011251265082322648,-204.6149854157817,1.0,-0.0005006673002168622,-91.0426572051857,1.0,-3.51541438088405e-05,-4.119807531500542,1.0,-0.007571946444431472,-440.4933612759192,1.0,0.0,-510.0610566139221,0.0,0.0,-101.0,0.0,0.6263048016701461,154200.0,0.0010438413361169101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200704,49,3,3D_with_obstacles,3,3,100.0,0.0,0.0,0.0,814.3196192495271,1140.3333333333333,1.2478107248235866,1.2478107248235866,1.0509622481964547,0.9402346945621667,32.40927321438925,11.431869436501641,1.323002566434033,1.6051376487993736,0.5665516173222162,0.47809721488188334,0.6568125207912868,0.17204022648546827,1.092242363293108,2.1528680447965236,3.105112280226344,0.004543834189338398,0.32976723820696924,0.9426415229626337,0.23139633796917117,1478.92050560005,135.70979592210557,-0.002331047979532741,2449.0768283843995,1.085443515330553,0.005884839555801591,0.0430908203125,-1.0573257207870483,-1.1024060249328613,-1.0151376724243164,201013.0001,0.1550187256734273,45451.58494819314,1.0,0.04961758264229026,9705.440084646798,0.9681379713534054,0.0076202682620968975,1422.7015858616815,0.9894767611809413,-0.00199999999999997,-360.00599999999866,1.0,-0.001131904473219821,-208.4872306186667,1.0,-0.0004786341565556192,-92.68006465476248,1.0,-2.586622100800429e-05,-4.208295873568924,1.0,-0.005475226462903194,-459.224111005511,1.0,0.0,-510.0610566139221,0.0,-0.015200233849751535,-153.0,0.015200233849751535,0.5261619409529378,156000.0,0.0008769365682548962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204800,50,3,3D_with_obstacles,4,4,100.0,0.0,0.0,0.0,827.7043897371807,1015.5,1.2439234436560522,1.2439234436560522,0.9914178455891778,0.9895371645912795,28.962063675772907,9.026629482898864,1.3501204350973253,1.5233439696721922,0.5786971197271363,0.48625222585736105,0.6221116195165997,0.05707818441361061,0.8094233337447383,1.6864928103172143,2.4277821261240757,0.005604695671092705,0.433666924773631,0.9868773934054693,0.15431860900492028,1506.7052851000335,135.92571953207351,-0.0009029618173372001,3254.2591815948485,1.0837745890021324,0.0038869687770784365,0.0295166015625,-1.0581588745117188,-1.10364830493927,-1.0164815187454224,205114.0001,0.17388261029992386,46157.89611123143,1.0,0.054005780077571,9924.811563321891,0.9975381585425899,0.007892238875748185,1454.7598601749705,1.0,-0.001999999999999979,-368.1299999999986,1.0,-0.0011568916465973386,-213.18652448714508,1.0,-0.0004876805210072728,-94.66102293109402,1.0,-3.331366476269007e-05,-4.343615979834971,1.0,-0.007873900745168574,-491.20789583238576,1.0,0.0,-510.0610566139221,0.0,0.0,-153.0,0.0,0.5908419497784343,158400.0,0.0009847365829640572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208896,51,3,3D_with_obstacles,3,3,100.0,0.0,0.0,0.0,835.99087609025,1105.3333333333333,1.2328241752417657,1.2328241752417657,0.9960444038530349,0.98717894661101,37.33699332260312,12.695951030770189,1.3416296408027624,1.5273141888594903,0.5752605175871279,0.4997220073286974,0.5944304137055827,0.04116244388923722,0.15317590707456663,2.5735401042236092,3.7423936025578626,0.003717360003090758,0.19560041014013418,0.9947089220663905,0.21310287249823837,1597.836752400035,130.73675998892077,-0.0044850730802863835,2476.8508251190187,1.0824891492724418,0.0064690042603615435,0.052734375,-1.0581448078155518,-1.1029810905456543,-1.0166912078857422,209214.0001,0.16012286453376873,46688.8635300254,1.0,0.052468858504249344,10098.798298121983,0.9957780458383595,0.007959841904862479,1481.1546959314944,1.0,-0.001999999999999977,-374.7619999999985,1.0,-0.0011496087120181973,-216.99862697619741,1.0,-0.0004983777958671961,-96.31364370218965,1.0,-2.186579809626424e-05,-4.416122966322184,1.0,-0.0033797137615220914,-502.415026665593,1.0,0.0,-510.0610566139221,0.0,0.0,-153.0,0.0,0.5428226779252111,160200.0,0.0009047044632086852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212992,52,3,3D_with_obstacles,3,3,100.0,0.0,0.0,0.0,841.3041022406138,1249.0,1.2428503686762593,1.2428503686762593,1.0021997824470887,0.9821248370057479,28.863774696430543,13.424721166862334,1.3288053749679472,1.488964820494808,0.5995962123679833,0.47506550302939643,0.60985539921962,0.04599576013352361,0.26413367924766123,2.7520892284777485,4.162429247613728,0.004049009439970307,0.23942810700273312,0.9933689921605767,0.2773849597345021,1626.3422417000402,130.96382454984152,-4.8776622861623764e-05,2448.1322458267214,1.0827668011188507,0.0016212691996770445,0.0114501953125,-1.057897925376892,-1.1022292375564575,-1.017033576965332,213314.0001,0.14182699237023383,47220.28927043667,1.0,0.05142791703483822,10291.498703251522,0.9949292767547371,0.007950373047877343,1510.9447437418908,1.0,-0.0019999999999999484,-382.2559999999983,1.0,-0.0012012789608179446,-221.49981924238224,1.0,-0.000478212142077729,-98.1055045985549,1.0,-2.5179006705599743e-05,-4.510468704448066,1.0,-0.004302772278805292,-518.5375143942764,1.0,0.0,-510.0610566139221,0.0,0.0,-153.0,0.0,0.4803843074459568,162000.0,0.0008006405124099279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217088,53,3,3D_with_obstacles,4,4,100.0,0.0,0.0,0.0,824.6191342720142,867.0,1.2439499627121726,1.2439499627121726,0.9930188107656392,0.9860677521138878,25.145204780150856,12.173691082467803,1.3912872040590538,1.5853953385248938,0.5967437202043238,0.4885041982466298,0.5931495930036474,0.03414004925514924,0.2360903034096572,1.9358448923450111,2.7845359001499066,0.003921661425268504,0.15559455099237943,0.9953922390854262,0.21504742005836883,1654.8891175000463,131.17978582634188,-0.0005642829899443313,3175.2923263549806,1.0836952701210976,0.00471029372929479,0.030712890625,-1.057472586631775,-1.100713849067688,-1.017564058303833,217415.0001,0.2032619013114883,47925.20154418491,1.0,0.05451956582680541,10480.572557538882,0.9948096885813149,0.007961143028433936,1538.5539877644997,1.0,-0.0020000000000000013,-389.1919999999983,1.0,-0.0011942334026395001,-225.64142068273603,1.0,-0.0004898380165674745,-99.8042628400109,1.0,-2.3312197392146783e-05,-4.591315405004031,1.0,-0.0029589471129727414,-528.7991429820659,1.0,0.0,-510.0610566139221,0.0,0.0,-153.0,0.0,0.6920415224913494,164400.0,0.0011534025374855825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221184,54,3,3D_with_obstacles,3,3,100.0,0.0,0.0,0.0,837.5410060594601,1089.3333333333333,1.2371969210710756,1.2371969210710756,0.9910541564700255,0.9925128815243958,24.754276461789768,10.094419395966417,1.4227986758012554,1.5742877340761237,0.5880845951809343,0.47044366589001524,0.6105088393647937,0.03787184156378654,0.19534094127568183,1.725075108622341,2.641341969924023,0.004746509917562263,0.2641725002062991,0.9933797890192508,0.16391092370695093,1683.553753199987,131.37923251906162,-0.0020058488473296164,2405.862190628052,1.0837294921278953,0.004822247549236635,0.0357421875,-1.0579880475997925,-1.1031936407089233,-1.016556978225708,221515.0001,0.16253166200584432,48456.35501562001,1.0,0.05607665636375905,10663.831070535647,0.9990820073439413,0.00794786330145006,1564.5276050336383,1.0,-0.001999999999999976,-395.72799999999825,1.0,-0.001175188938882618,-229.4819381350044,1.0,-0.0004716349657298265,-101.34556590801598,1.0,-2.8105145591113932e-05,-4.683163020795791,1.0,-0.0048203535454580775,-544.5520583686229,1.0,0.0,-510.0610566139221,0.0,0.0,-153.0,0.0,0.5507955936352509,166200.0,0.0009179926560587516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225280,55,3,3D_with_obstacles,3,3,100.0,0.0,0.0,0.0,836.6517120212333,1328.0,1.2403727720419182,1.2403727720419182,1.0819503697168962,0.9184658468895993,29.524473669706527,15.26292597703361,1.3560585689873428,1.630733971393968,0.6056585902851096,0.47832422877676084,0.6613298555145547,0.2255880995893942,1.0369106183794758,3.172652589954486,4.8844612419069415,0.004230774955198184,0.2458988788798527,0.8924059306528574,0.1822922806778319,1712.5072572999634,131.54980747654716,-0.0009521395404590294,2396.7397621154787,1.0814536713063716,0.005056008105748333,0.06337890625,-1.0589685440063477,-1.1034170389175415,-1.0187629461288452,225615.0001,0.13333354347433984,48987.55585282178,1.0,0.04888726499541681,10858.597934277388,0.9169176706827309,0.006941478318023804,1592.1824546526452,0.9319779116465864,-0.001999999999999935,-403.695999999998,1.0,-0.0012059214678884025,-234.28632926307182,1.0,-0.00047835235804916343,-103.25132170248385,1.0,-2.490795507076788e-05,-4.78239631379773,1.0,-0.005243482500823327,-565.442092651903,1.0,0.0,-510.0610566139221,0.0,-0.002008032128514056,-161.0,0.002008032128514056,0.45180722891566266,168000.0,0.0007530120481927711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229376,56,3,3D_with_obstacles,2,1,50.0,0.0,0.0,50.0,493.522164325349,1886.0,2.8633758163031486,1.252819226766932,1.225608199132376,0.822616912933768,29.053002810517093,14.746209682124782,1.2524059330295625,1.5907794569952085,0.5843241710024134,0.4876586275043153,0.6688079328716174,0.4248232379398907,1.2347369321730934,2.7246509328128234,4.965031736448941,0.003940785845081131,0.2103399885774236,0.7540404840167452,0.09654954033442897,1741.2982180999825,131.72700552710816,-0.0010336707317037507,838.4644787073136,1.080309671163559,0.00554760348823038,0.0598388671875,-1.058597207069397,-1.1021617650985718,-1.0185285806655884,229714.0001,0.09253236164180216,49336.58792093466,1.0,0.04010956534199272,11009.891214747384,0.8377518557794273,0.0058083163000012955,1614.0914237362501,0.8470307529162248,-0.0019999999999998973,-411.2399999999976,1.0,-0.0011659331975301301,-238.68422928415546,1.0,-0.00048788912867681457,-105.09163949585279,1.0,-2.3871586271651163e-05,-4.8724399372143985,1.0,-0.004078639909479447,-580.8267223904594,1.0,0.0,-510.0610566139221,0.0,-0.007953340402969246,-191.0,0.007953340402969246,0.15906680805938495,168600.0,0.0002651113467656416,0.0,0.0,0.0,0.0,0.0,0.0,-0.010604453870625663,-40.0,0.0002651113467656416,-0.009526271961653093,-35.93309783935547,0.0002651113467656416
233472,57,3,3D_with_obstacles,3,3,100.0,0.0,0.0,0.0,836.3466519441221,1138.0,1.2426407646905764,1.2426407646905764,1.0201029611364658,0.9657009866091811,31.75816730291643,14.120625431924244,1.4530902471205263,1.7185020364884689,0.5825407919077514,0.48322637605974544,0.6211869793314461,0.10353313006795123,0.7460339514282878,3.37113785544066,5.0513810318628165,0.0036976635619955854,0.21074445360120833,0.9782861439186865,0.26097289952276514,1770.3551147000398,131.8786259668351,0.0016558471717871726,2226.2384885787965,1.0804366245865822,0.0046390660674660465,0.0420166015625,-1.059148907661438,-1.1023417711257935,-1.0213037729263306,233814.0001,0.1557388521971676,49868.28036233579,1.0,0.05604906249106934,11201.242714091895,0.989162272993556,0.007821587557000395,1640.7943236558494,1.0,-0.0019999999999999745,-418.06799999999754,1.0,-0.0011645578546558666,-242.6600297999506,1.0,-0.0004827391951925684,-106.73971110824021,1.0,-2.2278366634455898e-05,-4.948498280904431,1.0,-0.0038602678268896064,-594.0056767514606,1.0,0.0,-510.0610566139221,0.0,-0.004393673110720563,-206.0,0.004393673110720563,0.5272407732864675,170400.0,0.0008787346221441124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,0.0,0.0,-35.93309783935547,0.0
237568,58,3,3D_with_obstacles,4,4,100.0,0.0,0.0,0.0,831.912279022519,1007.0,1.2474060101661704,1.2474060101661704,1.0077329069869325,0.974635885886713,25.834635158846794,4.799971085348414,1.4290815909512327,1.626998969258028,0.5896053937617228,0.48189061187502097,0.6091115041468486,0.05964383631872016,0.4509064380550226,2.8959638165883606,4.39941883656623,0.004371391949851813,0.205060638577566,0.988786651994216,0.22120877228372704,1798.7762378000189,132.07201374338587,-0.0020154989790171383,3090.0142864227296,1.078899484872818,0.0027830326100229284,0.02197265625,-1.0594903230667114,-1.0999714136123657,-1.0235724449157715,237915.0001,0.1755123174586968,50575.24397705942,1.0,0.055897172951915784,11426.396526742212,0.9962760675273088,0.00791885555865856,1672.6914738461262,1.0,-0.0019999999999999827,-426.12399999999747,1.0,-0.0011770311837103553,-247.4011114079359,1.0,-0.00048126674840452953,-108.67825357081367,1.0,-2.50486267373591e-05,-5.049394149402514,1.0,-0.0033187739304781226,-607.3736981434264,1.0,-0.002026047701868779,-518.2219767570496,0.012164846077457795,0.0,-206.0,0.0,0.5958291956305859,172800.0,0.0009930486593843098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,0.0,0.0,-35.93309783935547,0.0
241664,59,3,3D_with_obstacles,3,3,100.0,0.0,0.0,0.0,852.7062837483442,1312.6666666666667,1.230792629424501,1.230792629424501,1.0038222342488814,0.9833998157139207,27.634060122380117,12.726871170738645,1.4711204104993147,1.6395500911439662,0.5751989002895325,0.47708773225003936,0.6027197233212367,0.03356711635657587,0.2533900548377237,3.3744801524327315,5.011755646804736,0.003918658656856239,0.2296530136685994,0.9930885007737892,0.2552505268548203,1828.0582693000324,132.1970989975794,-0.001194792694877833,2303.04109916687,1.0788626775145531,0.007638924379716627,0.056787109375,-1.0590105056762695,-1.0979118347167969,-1.0260049104690552,242015.0001,0.1353444078018492,51108.2302549831,1.0,0.057175824124494914,11651.554922144473,0.9966988318943626,0.007943758867899851,1703.9739962679157,1.0,-0.0019999999999999484,-433.99999999999727,1.0,-0.0011513825802888333,-251.93525600911332,1.0,-0.0004776047726120155,-110.55906116535978,1.0,-2.3917626246459253e-05,-5.14358176156107,1.0,-0.004297411044900722,-624.2969028382454,1.0,0.0,-518.2219767570496,0.0,0.0,-206.0,0.0,0.4570848146267141,174600.0,0.0007618080243778568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,0.0,0.0,-35.93309783935547,0.0
245760,60,3,3D_with_obstacles,3,3,100.0,0.0,0.0,0.0,841.079429129801,1194.6666666666667,1.238191300048529,1.238191300048529,1.0075203141796032,0.9775368996152721,28.108160472244776,6.782741848136191,1.3936139092972226,1.580670469895738,0.6070291442842902,0.4853172412145625,0.6347070205388522,0.0881275324200983,0.5621344450732301,2.561013917716977,3.959429463458033,0.004823589229689341,0.3091915190215651,0.9803911532618607,0.13690023051684888,1856.428835800034,132.38320546453318,-0.0025663860607892273,2272.1529607772827,1.07980924397707,0.0063744923663762165,0.0442138671875,-1.0592354536056519,-1.096089482307434,-1.0287208557128906,246115.0001,0.1483260036760143,51639.830652157936,1.0,0.05437020357313534,11846.41773175059,0.9988839285714286,0.007870002901886499,1732.180086668277,1.0,-0.0019999999999999593,-441.1679999999971,1.0,-0.0012110784529199268,-256.2757611843783,1.0,-0.0004856009623704923,-112.29945501449562,1.0,-2.6983752906692598e-05,-5.240291531978657,1.0,-0.005046149831777904,-642.3823038353374,1.0,0.0,-518.2219767570496,0.0,0.0,-206.0,0.0,0.5022321428571429,176400.0,0.0008370535714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,0.0,0.0,-35.93309783935547,0.0
249856,61,4,strong_current_moving_obstacles,3,2,66.66666666666666,33.33333333333333,0.0,0.0,284.4041805091707,1318.0,16.789243621600725,16.789243621600725,0.8673411662712538,0.9170889754288564,11.135683816229628,-0.02401016122959465,1.5853098641917007,2.238975244554482,0.591683094845937,0.47744298387584977,0.6584452316452394,0.1294275960655533,0.9926066489700278,5.119384045668425,8.734731172731806,0.003889680953403605,0.13438937869828207,0.9691350795346971,0.8502195725428755,1951.193594200071,128.05290092315684,0.0036203611933160575,1618.4616903305055,1.0797139883041382,0.008391619809117401,0.0912353515625,-1.0588692426681519,-1.0964760780334473,-1.0275529623031616,250215.0001,0.10595696579603496,52058.78449491546,1.0,0.04825762534542579,12037.228382366402,0.9600404653515427,0.007719481231520444,1762.7029154577087,0.9901365705614568,-0.0019999999999999055,-449.0759999999967,1.0,-0.0011954365420736072,-261.00251727173736,1.0,-0.000485036222578284,-114.21728823857015,1.0,-2.1059500860264368e-05,-5.323560798380142,1.0,-0.00240772887445596,-651.9024638049364,1.0,-0.18485552910668235,-1249.1407388448715,0.1418816388467375,-0.018209408194233688,-278.0,0.018209408194233688,0.30349013657056145,177600.0,0.0005058168942842691,-0.04046535154274153,-160.0,0.00025290844714213456,0.0,0.0,0.0,0.0,-40.0,0.0,0.0,-35.93309783935547,0.0
