global_step,update,mode,eval_kind,episode_index,stage_id,stage_label,n_obstacles,seed,return,episode_length,success,collision,out_of_bounds,timeout,event,mission_distance,final_distance,min_distance,progress_total,path_length,path_ratio,path_efficiency,mean_speed,max_speed,mean_surge_speed,mean_abs_roll,max_abs_roll,mean_abs_pitch,max_abs_pitch,mean_abs_heading_error,max_abs_heading_error,mean_cross_track_error,max_cross_track_error,final_path_progress_fraction,mean_min_obstacle_clearance,min_obstacle_clearance,clearance_breach_steps,mean_action_l2,mean_action_delta_l2,mean_guidance_action_l2,mean_guided_action_l2,mean_propeller_rps,mean_abs_propeller_rps,mean_target_alignment,mean_abs_depth_error,mean_current_speed,max_current_speed,reward_total_check,rc_window_mean__progress_reward,rc_cumulative_sum__progress_reward,rc_trigger_rate__progress_reward,rc_window_mean__closing_speed_reward,rc_cumulative_sum__closing_speed_reward,rc_trigger_rate__closing_speed_reward,rc_window_mean__alignment_reward,rc_cumulative_sum__alignment_reward,rc_trigger_rate__alignment_reward,rc_window_mean__step_penalty,rc_cumulative_sum__step_penalty,rc_trigger_rate__step_penalty,rc_window_mean__action_l2_penalty,rc_cumulative_sum__action_l2_penalty,rc_trigger_rate__action_l2_penalty,rc_window_mean__action_smooth_penalty,rc_cumulative_sum__action_smooth_penalty,rc_trigger_rate__action_smooth_penalty,rc_window_mean__roll_penalty,rc_cumulative_sum__roll_penalty,rc_trigger_rate__roll_penalty,rc_window_mean__pitch_penalty,rc_cumulative_sum__pitch_penalty,rc_trigger_rate__pitch_penalty,rc_window_mean__obstacle_clearance_penalty,rc_cumulative_sum__obstacle_clearance_penalty,rc_trigger_rate__obstacle_clearance_penalty,rc_window_mean__orbit_penalty,rc_cumulative_sum__orbit_penalty,rc_trigger_rate__orbit_penalty,rc_window_mean__goal_bonus,rc_cumulative_sum__goal_bonus,rc_trigger_rate__goal_bonus,rc_window_mean__collision_penalty,rc_cumulative_sum__collision_penalty,rc_trigger_rate__collision_penalty,rc_window_mean__out_of_bounds_penalty,rc_cumulative_sum__out_of_bounds_penalty,rc_trigger_rate__out_of_bounds_penalty,rc_window_mean__timeout_penalty,rc_cumulative_sum__timeout_penalty,rc_trigger_rate__timeout_penalty
139264,34,train,,1,3,3D_with_obstacles,6,,824.0547514381899,999,1,0,0,0,goal,64.17060726315924,1.2406662807226134,1.2406662807226134,62.929940982436676,63.10637858068936,0.9834156364127029,0.9972041241753853,1.263390962576359,1.4435049933442234,1.26206147224863,0.0049791521078001375,0.02033984126965338,0.392725435814209,0.4511422787720867,0.027746209052617734,0.11687798623691537,0.7721534098989689,1.1856729918781805,0.9816906731140452,18.793230414469047,10.195212560100684,0,0.5842155791125498,0.5141089991514886,0.4069413469658719,0.6076474954580163,25.05125737100536,25.05125737100536,0.9961752338502355,13.479875197436257,0.17215300549019324,0.20398662984371185,824.0547514381899,0.17669659971338894,176.51990311367555,1.0,0.050394501795656896,50.34410729386124,0.997997997997998,0.007969401870801878,7.961432468931076,1.0,-0.0020000000000000013,-1.9980000000000016,1.0,-0.0011684311582250996,-1.1672627270668745,1.0,-0.0005141089991514886,-0.5135948901523372,1.0,-2.9874912656579182e-05,-0.029845037743922602,1.0,-0.007069057841155983,-7.061988783314827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6006006006006006,600.0,0.001001001001001001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139264,34,train,,2,3,3D_with_obstacles,6,,805.9577914462961,1626,1,0,0,0,goal,66.6884529494908,1.2246273355399768,1.2246273355399768,65.46382561395073,87.81973707962744,1.316865712061746,0.7454340879498854,1.080193568015097,1.588130775094053,1.0740273043467845,0.005918913880402924,0.027244801950338182,0.44686246554202824,0.8223694762590803,0.698873785459583,2.8024922012872517,2.269728601893007,4.421030912064073,1.0,35.37904836410113,27.709740194494607,0,0.5934943088526788,0.49894935392309553,0.6601053700950753,0.8292639666634439,19.829280476948444,19.829280476948444,0.6125454157333302,10.15161431867534,0.07978462798550706,0.11857409030199051,805.9577914462961,0.10866825730884414,176.69458638418055,1.0,0.03380272574621835,54.963232063351036,0.7589175891758918,0.005184393421678236,8.429823703648813,0.7798277982779828,-0.001999999999999916,-3.2519999999998634,1.0,-0.0011869886177053568,-1.9300434923889103,1.0,-0.0004989493539230956,-0.8112916494789535,1.0,-3.551348328934633e-05,-0.05774492382847713,1.0,-0.008043524378344472,-13.078770639188111,1.0,0.0,0.0,0.0,-0.00922509225092251,-15.0,0.00922509225092251,0.36900369003690037,600.0,0.0006150061500615006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143360,35,train,,0,3,3D_with_obstacles,6,,851.420514224828,1307,1,0,0,0,goal,95.40933455860156,1.249857803066327,1.249857803066327,94.15947675553505,96.89800695597697,1.0156030057673346,0.9717380131287332,1.4827545058297937,1.704938063778708,1.4466112433026173,0.005342681979798159,0.02856550257020496,0.2992556860435004,0.43252166147348126,0.02877779007042701,0.1860032544658461,4.822569609859452,7.355779490627578,0.998868193597217,23.430227649519164,15.764056483117722,0,0.6197406564202864,0.5176718287332398,0.4069347834555174,0.6156016095144519,25.408229811487598,25.408229811487598,0.9967597393579749,13.7462856745597,0.3154573317648531,0.32052841782569885,851.4205142248276,0.13591584426269726,177.64200845134533,1.0,0.05765047564793144,75.34917167184639,0.9931140015302219,0.007974077914863788,10.422119834726972,1.0,-0.0019999999999999493,-2.6139999999999337,1.0,-0.001239481312840575,-1.6200020758826315,1.0,-0.0005176718287332395,-0.676597080154344,1.0,-3.205609188668565e-05,-0.04189731209589814,1.0,-0.005386602345033164,-7.0402892649583455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4590665646518745,600.0,0.0007651109410864575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143360,35,train,,1,3,3D_with_obstacles,6,,847.5467116021157,1203,1,0,0,0,goal,92.30781527341337,1.228338137592442,1.228338137592442,91.0794771358209,91.89327486933887,0.995509151604914,0.9911440991228676,1.5277352430480293,1.7035081609688232,1.5232323489311064,0.0057300162193336494,0.021673535751611794,0.3668425271649772,0.5684020578838362,0.04796159559912041,0.3879120637625686,2.1361810266514025,3.111499644936727,0.99154051590723,31.79289666064989,17.382035134436034,0,0.6191449565572954,0.4998955749335652,0.4339377301329389,0.6422163464085617,25.791156836919786,25.791156836919786,0.9933905385078604,16.786537840380834,0.12183853302612369,0.15725255012512207,847.5467116021157,0.14763486602035256,177.60474382248412,1.0,0.060568230846763695,72.86358170865672,1.0,0.007947124308062894,9.560390542599661,1.0,-0.001999999999999964,-2.4059999999999566,1.0,-0.0012382899131145899,-1.4896627654768515,1.0,-0.0004998955749335642,-0.6013743766450778,1.0,-3.4380097360939514e-05,-0.041359257125210235,1.0,-0.006603165479948252,-7.943608072377748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49875311720698257,600.0,0.0008312551953449709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143360,35,train,,2,3,3D_with_obstacles,6,,810.0849326935489,823,1,0,0,0,goal,51.90966671713377,1.244754689344189,1.244754689344189,50.664912027789505,51.44617741094762,0.9910712332500266,0.984813927438819,1.2502108726840264,1.4700775300814852,1.2468116849290867,0.010338109632528174,0.03935585732128777,0.642148739914272,0.7437200643599149,0.028298610427333382,0.3527622487918731,1.5333611163346639,2.1111948909875213,0.983648810753501,34.02690672635945,28.672089936854817,0,0.5964763048144549,0.4893351278419438,0.45928784443534015,0.6604133088544536,24.614636252172023,24.614636252172023,0.981712430915757,16.65055205019158,0.15930804660043624,0.21243713796138763,810.084932693549,0.21346747952119885,175.68373564594665,1.0,0.04924904767190455,40.53196623397744,0.9975698663426489,0.007853699447326048,6.463594645149337,1.0,-0.0020000000000000013,-1.6460000000000012,1.0,-0.0011929526096289096,-0.9817999977245926,1.0,-0.0004893351278419443,-0.4027228102139202,1.0,-6.202865772380542e-05,-0.051049585306691854,1.0,-0.011558677324762094,-9.512791438279203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7290400972053463,600.0,0.001215066828675577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147456,36,train,,0,3,3D_with_obstacles,6,,853.9794862940481,1352,1,0,0,0,goal,94.03795032882302,1.239210519679184,1.239210519679184,92.79873980914378,93.03706764854252,0.9893566089352149,0.9974383560722377,1.376287982966607,1.523246622197645,1.3733778869315085,0.0036295569388889036,0.020919705022071522,0.14893960327770775,0.2042399390459475,0.02124030789939693,0.0922248498945164,1.3006053825287693,2.1792441571462065,0.9879769384055368,23.538623750606725,13.679964415780809,0,0.607675221522019,0.5128226253912184,0.39900089912226744,0.6036433901681879,25.652483983686434,25.652483983686434,0.9991428527399719,7.028834926188023,0.11848865787790724,0.15926381945610046,853.9794862940483,0.1313816577850578,177.62800132539817,1.0,0.05491071229132526,74.23928301787176,0.9977810650887574,0.007993142821919744,10.806729095235495,1.0,-0.0019999999999999437,-2.703999999999924,1.0,-0.0012153504430440385,-1.6431537989955403,1.0,-0.0005128226253912185,-0.6933361895289274,1.0,-2.177734162239082e-05,-0.029442965873472386,1.0,-0.0026809128624698413,-3.624594190059226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4437869822485207,600.0,0.0007396449704142012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147456,36,train,,1,3,3D_with_obstacles,6,,848.9647425098742,1197,1,0,0,0,goal,84.96889000978635,1.2482348097045641,1.2482348097045641,83.72065520008174,85.69407904840395,1.0085347594694256,0.9769712928800193,1.4318141862724139,1.6536743248000123,1.401060347571976,0.0032836242858146104,0.021539859440787623,0.02241238461105719,0.11282007212228118,0.028174874930564513,0.14469547970161223,3.830877037299457,5.531770206986542,0.9939591597539899,43.062675950481086,26.801836450643336,0,0.614434360936533,0.4918139850765112,0.39150086585541216,0.5942221108385196,25.312250426718865,25.312250426718865,0.9987446753939283,0.43099910016848864,0.2841142083618575,0.34089627861976624,848.9647425098744,0.14816684328921567,177.35571141719115,1.0,0.05597760192967569,67.0051895098218,0.9924812030075187,0.00798995740315143,9.563979011572261,1.0,-0.001999999999999965,-2.393999999999958,1.0,-0.0012288687218730667,-1.4709558600820607,1.0,-0.0004918139850765114,-0.5887013401365842,1.0,-1.9701745727996742e-05,-0.0235829896364121,1.0,-0.00040342292302066653,-0.4828972388557378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5012531328320802,600.0,0.000835421888053467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147456,36,train,,2,3,3D_with_obstacles,6,,834.6210298096328,1269,1,0,0,0,goal,86.6194592975936,1.2451564711757617,1.2451564711757617,85.37430282641787,93.15676247064758,1.0754715306013876,0.9164584573591006,1.4681916859046062,1.8669522743401206,1.4446275114879872,0.0047204064905403435,0.01883631885518433,0.4521818684569724,0.7916758578994916,0.2717688897467389,2.220184836296785,2.7526239295508184,3.946833715496689,1.0,33.191137750346044,18.75824590239372,0,0.5975571239019991,0.49077447077068237,0.5435958480252536,0.7267336040688275,23.12298404703493,23.12298404703493,0.8958250433938141,15.191973518192738,0.30670005634978964,0.3611679971218109,834.6210298096323,0.13980496168348616,177.41249637634394,1.0,0.05449660345916448,69.15618978967973,0.9078014184397163,0.007166600347150496,9.09441584053398,1.0,-0.0019999999999999545,-2.537999999999942,1.0,-0.0011951142478039977,-1.516599980463273,1.0,-0.0004907744707706826,-0.6227928034079961,1.0,-2.832243899153704e-05,-0.035941175080260505,1.0,-0.008139273631184994,-10.328738237973758,1.0,0.0,0.0,0.0,-0.004728132387706856,-6.0,0.004728132387706856,0.4728132387706856,600.0,0.0007880220646178094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151552,37,train,,0,3,3D_with_obstacles,6,,843.7666036626349,1171,1,0,0,0,goal,79.31465957931462,1.238731653183737,1.238731653183737,78.07592792613093,79.80473055225247,1.0061788195969974,0.9783370908696993,1.3630184552049962,1.6103188677609819,1.3386849417794067,0.003173758248081237,0.018111226992616025,0.03939225745575137,0.10033856192579016,0.029211626247159526,0.13162357049978546,3.6115921909739908,5.957927371648035,0.9918775543316152,34.48929036063053,26.121379723521105,0,0.6355291375179356,0.48091577286382675,0.3888159228837154,0.597806090089778,25.44439613574503,25.44439613574503,0.9990725416905982,1.4066822487720387,0.2752778253857648,0.34841838479042053,843.7666036626352,0.1513140654711035,177.18877066666218,1.0,0.053343033188298694,62.46469186349777,0.9948761742100769,0.007992580333524787,9.359311570557525,1.0,-0.001999999999999969,-2.3419999999999637,1.0,-0.001271058275035872,-1.4884092400670061,1.0,-0.00048091577286382724,-0.5631523700235417,1.0,-1.9042549495279846e-05,-0.0222988254589727,1.0,-0.0007090606341014408,-0.8303100025327872,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5123825789923142,600.0,0.0008539709649871904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151552,37,train,,1,3,3D_with_obstacles,6,,797.6794974088721,990,1,0,0,0,goal,64.84748511160174,1.244980783943678,1.244980783943678,63.60250432765806,66.3157278522571,1.0226414754269735,0.9590862739131245,1.3397116737829713,1.650435186966632,1.326733117538509,0.01031314446061491,0.04066197155535134,0.7019509853462477,0.8726646259971648,0.19501138934908155,1.6947602041456216,2.845827700322646,4.151420882268854,1.0,36.18272536010469,26.132545787545663,0,0.6327171634468768,0.49895639647588585,0.5471252363288042,0.7495263499668753,24.483712623531463,24.483712623531463,0.9532761617413306,20.117709381019704,0.16914869150278544,0.1956358104944229,797.6794974088721,0.17832752767568652,176.54425239892964,1.0,0.05139603157741602,50.88207126164186,0.997979797979798,0.00762620929393065,7.549947200991343,1.0,-0.0020000000000000013,-1.9800000000000015,1.0,-0.001265434326893754,-1.2527799836248164,1.0,-0.0004989563964758864,-0.4939668325111275,1.0,-6.187886679914897e-05,-0.06126007813115748,1.0,-0.012635117735781463,-12.508766558423648,1.0,0.0,0.0,0.0,-0.021212121212121213,-21.0,0.021212121212121213,0.6060606060606061,600.0,0.00101010101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151552,37,train,,2,3,3D_with_obstacles,6,,822.7004850510671,759,1,0,0,0,goal,59.68991588840357,1.2412751714584713,1.2412751714584713,58.448640716945,60.29112496131282,1.0100722050611242,0.9694402078987581,1.588698944962128,1.8032947278384601,1.5583731253471256,0.005503527555779208,0.02988553816888473,0.25563542514254844,0.41555494640401136,0.04542101584651167,0.6077978468706973,2.555487697931432,3.998158562548119,0.999924948283062,22.667151969431647,16.182924103021477,0,0.6179985266978876,0.4864356995030148,0.42485629606191977,0.6291058460576889,25.024981709191113,25.024981709191113,0.9922998627034897,7.460160968198052,0.3306128679920719,0.35945290327072144,822.7004850510668,0.2322224367906432,176.25682952409818,1.0,0.06160907965599533,46.76129145890046,0.9934123847167325,0.007938398901627931,6.025244766335599,1.0,-0.0020000000000000013,-1.5180000000000011,1.0,-0.0012359970533957747,-0.9381217635273931,1.0,-0.0004864356995030144,-0.36920469592278793,1.0,-3.302116533354334e-05,-0.025063064488159394,1.0,-0.004601437647337384,-3.4924911743290745,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7905138339920948,600.0,0.0013175230566534915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151552,37,train,,3,3,3D_with_obstacles,6,,842.0515914618759,1070,1,0,0,0,goal,77.66867853115356,1.2318929738354063,1.2318929738354063,76.43678555731822,76.56359770561525,0.9857718600800572,0.9983437018100341,1.431095284217105,1.5756924570595132,1.4290887777240904,0.0034410186003625983,0.02158694578919418,0.04014430480888907,0.11455338840670537,0.018220980957084396,0.057059121309417815,0.9595711673324635,1.4428847052446012,0.98486249181441,37.80852151048216,16.48769680521494,0,0.6255759091229639,0.49047878572551934,0.3939100954855714,0.6032543168655623,25.69682742239201,25.69682742239201,0.9995251619246884,1.2478406700524127,0.07907374044445073,0.10262157768011093,842.0515914618763,0.16555611497929726,177.14504302784806,1.0,0.057148998547527544,61.14942844585447,1.0,0.007996201295397522,8.55593538607535,1.0,-0.001999999999999987,-2.139999999999986,1.0,-0.0012511518182459285,-1.3387324455231435,1.0,-0.000490478785725519,-0.5248123007263052,1.0,-2.064611159788846e-05,-0.022091339409740653,1.0,-0.0007225974880769798,-0.7731793122423685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5607476635514018,600.0,0.0009345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155648,38,train,,0,3,3D_with_obstacles,6,,817.6540554876661,867,1,0,0,0,goal,56.92792899818819,1.2312360421977129,1.2312360421977129,55.6966929559905,56.65114145397629,0.9951379305538989,0.9831521753403467,1.3068314060894182,1.5061437116844218,1.2859610950036173,0.006771689686339682,0.028083320830344594,0.42455428360906,0.48653440564554984,0.035815005220325595,0.1523552497133429,2.2530970421594825,3.2887581966810546,0.9854307826226227,9.28898752349251,4.4676388148583435,0,0.6339830421340988,0.49390986251106084,0.40311318409931013,0.6114258352310462,24.99173486080265,24.99173486080265,0.9954319144448739,12.939898189071192,0.2586241845372364,0.2691211402416229,817.6540554876661,0.20312221893171398,176.10696381379603,1.0,0.05140154883799624,44.56514284254274,0.9919261822376009,0.007963455315558995,6.904315758589648,1.0,-0.0020000000000000013,-1.7340000000000013,1.0,-0.0012679660842681996,-1.099326595060529,1.0,-0.0004939098625110604,-0.42821985079708935,1.0,-4.063013812583925e-05,-0.035226329755102634,1.0,-0.0076419771068623,-6.625594151649614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6920415224913494,600.0,0.0011534025374855825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155648,38,train,,1,3,3D_with_obstacles,6,,832.9169748734327,992,1,0,0,0,goal,73.89879846098401,1.2445866328514432,1.2445866328514432,72.65421182813256,73.52743153625599,0.9949746554414671,0.9881238921327908,1.4824078938761245,1.6317341091882775,1.4788285532147503,0.004516727948121656,0.015214589198282003,0.35317951282608895,0.6137198709366478,0.02176775225927614,0.47717572436059674,1.560138377785609,2.144863725203281,0.9930253605497446,21.06295693884261,12.00076073015421,0,0.6215977646962499,0.490993060501604,0.43025681398238147,0.6424849271443823,25.497435279778674,25.497435279778674,0.9907631283164388,12.674289661141087,0.07665765417679664,0.09096746891736984,832.9169748734327,0.17839564641078112,176.96848123949488,1.0,0.05859210631301014,58.123369462506055,1.0,0.007926105026531526,7.8626961863192735,1.0,-0.0020000000000000013,-1.9840000000000015,1.0,-0.0012431955293925009,-1.233249965157361,1.0,-0.0004909930605016042,-0.48706511601759134,1.0,-2.710036771677987e-05,-0.026883564775045634,1.0,-0.006357231218687019,-6.306373368937522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6048387096774194,600.0,0.0010080645161290322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155648,38,train,,2,3,3D_with_obstacles,6,,859.0647262160063,1099,1,0,0,0,goal,98.20729284633765,1.2236276081239794,1.2236276081239794,96.98366523821369,97.11271940996164,0.9888544587204062,0.9986710888899819,1.76729243694198,1.9025865100526413,1.7651842015081143,0.002718366399173106,0.005574937576297678,0.04812408036397891,0.1065286451351799,0.014782477410386612,0.06684269000732268,0.8980713050167698,1.5492672540633172,0.9882305252957403,30.849252253075143,21.21382031400347,0,0.6257646924140673,0.4779044261360685,0.4046061007311064,0.6171054153332828,26.12419409159853,26.12419409159853,0.9996672452855391,1.942607293252757,0.2975651033093866,0.32658231258392334,859.0647262160064,0.1617445538015687,177.75726462792403,1.0,0.07059777105694905,77.586950391587,0.9990900818926297,0.007997337962284318,8.789074420550467,1.0,-0.0019999999999999814,-2.1979999999999795,1.0,-0.0012515293848281341,-1.3754307939261194,1.0,-0.00047790442613606857,-0.5252169643235394,1.0,-1.631019839339706e-05,-0.017924908034343368,1.0,-0.0008662334465615797,-0.9519905577711761,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545950864422202,600.0,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159744,39,train,,0,3,3D_with_obstacles,6,,840.2265201107986,1357,1,0,0,0,goal,88.03988826503557,1.241696718078762,1.241696718078762,86.7981915469568,89.0314811357175,1.0112629955605672,0.974915731376452,1.3121810042110162,1.5473074519312977,1.2813031517600042,0.006516288211743866,0.02872069571355107,0.5077122068137208,0.5891048862917332,0.038423149784813225,0.18951831464162483,4.736741299697744,7.2301620262754005,0.9912823126592127,24.356152404031974,15.735072670130602,0,0.6148336072333634,0.4786291071587821,0.4169802558481386,0.6202972889105757,25.28718302353348,25.28718302353348,0.9944720057044194,22.46573964453758,0.3195292840745402,0.3464372456073761,840.2265201107987,0.13077473583460353,177.461316527557,1.0,0.051183351198400256,69.45580757622915,0.993367722918202,0.00795577604563535,10.79598809392717,1.0,-0.0019999999999999432,-2.7139999999999227,1.0,-0.0012296672144667268,-1.6686584100313482,1.0,-0.0004786291071587817,-0.6494996984144668,1.0,-3.90977292281484e-05,-0.053055618562597384,1.0,-0.00913881971990151,-12.401378359906348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4421518054532056,600.0,0.0007369196757553427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159744,39,train,,1,3,3D_with_obstacles,6,,842.8135896023817,1343,1,0,0,0,goal,89.95372575619793,1.2475143532696802,1.2475143532696802,88.70621140292835,88.92778436536443,0.9885947871285052,0.9975083944346815,1.3243154782630606,1.4925523813469375,1.323423959252669,0.006004776540630837,0.02427952670097655,0.4649086106184625,0.5477370906058958,0.02950317071867214,0.08138672853742568,0.9927959366438402,1.4550148129618115,0.9865716532984737,19.80690063423254,3.062660400953126,0,0.631562987198583,0.5032868761203806,0.4230057263076971,0.6334614118454355,25.70507560791426,25.70507560791426,0.9949597696670339,21.9707035995204,0.1514260882063757,0.21408560872077942,842.8135896023816,0.13216953670432552,177.50368779390917,1.0,0.05284097821727188,70.96543374579613,0.9977661950856291,0.007959678157336279,10.689847765302623,1.0,-0.0019999999999999445,-2.685999999999926,1.0,-0.0012631259743971666,-1.6963781836153948,1.0,-0.0005032868761203806,-0.6759142746296711,1.0,-3.6028659223040605e-05,-0.048386489336543534,1.0,-0.008368354992587364,-11.23870075504483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4467609828741623,600.0,0.0007446016381236039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163840,40,train,,0,3,3D_with_obstacles,6,,844.6319443501302,1220,1,0,0,0,goal,87.86328926910926,1.2438254256786503,1.2438254256786503,86.61946384343061,86.83150577338333,0.9882569443471918,0.9975580069922303,1.42346730776038,1.5623580882157242,1.4230691643426907,0.005401973104467782,0.022750427945662732,0.329405274005764,0.4112143784327005,0.020036418224821557,0.059992598656478435,0.9631314666215459,1.2674591212492903,0.9871361915392258,28.613681684021522,13.926764388395755,0,0.629651731147324,0.4851824812778104,0.41626435981177895,0.6288386454836267,25.891616469543276,25.891616469543276,0.9965215949148555,15.435731028713372,0.06319874424914845,0.10323289781808853,844.6319443501301,0.14545233852775302,177.4518530038587,1.0,0.05679966859800812,69.29559568956991,0.9991803278688525,0.007972172759318854,9.726050766369003,1.0,-0.0019999999999999614,-2.439999999999953,1.0,-0.0012593034622946486,-1.5363502239994713,1.0,-0.00048518248127781016,-0.5919226271589284,1.0,-3.241183860641546e-05,-0.039542443099826866,1.0,-0.005929294930663358,-7.2337398154092964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4918032786885246,600.0,0.000819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163840,40,train,,1,3,3D_with_obstacles,6,,820.8536471821956,922,1,0,0,0,goal,62.857102172741605,1.243414585085215,1.243414585085215,61.61368758765634,65.07691904193841,1.0353152912314727,0.9467824920837116,1.4116468338815233,1.7190696679281707,1.3941608458640988,0.005676868001572289,0.022123475248994495,0.4997893482435585,0.7619270559981639,0.21406111150404422,1.7881919833872093,2.4421522083316516,3.765134127079432,1.0,34.17509671834927,13.229095449402992,0,0.6149594880854651,0.4837768668560877,0.5419011699144856,0.7427666266155863,23.86245898010138,23.86245898010138,0.9318457068103564,12.651236460218499,0.20754123833070867,0.21877501904964447,820.8536471821958,0.1913658465015307,176.43931047441131,1.0,0.053460931443978205,49.290978791347904,0.9989154013015185,0.007454765654482867,6.873293933433203,1.0,-0.0020000000000000013,-1.8440000000000014,1.0,-0.0012299189761709312,-1.1339852960295986,1.0,-0.0004837768668560876,-0.4460422712413128,1.0,-3.406120801401395e-05,-0.03140443378892086,1.0,-0.00899620826023512,-8.29450401593678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6507592190889371,600.0,0.0010845986984815619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163840,40,train,,2,3,3D_with_obstacles,6,,827.6963538612008,1277,1,0,0,0,goal,89.49598140687651,1.247790927884403,1.247790927884403,88.24819047899221,95.10859088771146,1.0627135363242544,0.9278677105329108,1.4895628956571887,1.8670448551326435,1.471172037922612,0.006243425441020937,0.02994373093083258,0.455547327747536,0.8058710934130842,0.2521655373232869,2.120953678127652,2.8446030387135925,4.185470953560252,1.0,23.678619488436468,5.34880151009397,0,0.6282755712028257,0.49062638039327466,0.5391140756610789,0.7228876179494051,23.76167210167344,23.76167210167344,0.9057485603404737,16.30859337620706,0.26105575404693676,0.31527748703956604,827.696353861201,0.13899010466896916,177.4903636622736,1.0,0.05580035756312138,71.257056608106,0.9232576350822239,0.007245988482723798,9.25312729243829,1.0,-0.001999999999999953,-2.5539999999999403,1.0,-0.0012565511424056527,-1.6046158088520184,1.0,-0.0004906263803932744,-0.6265298877622113,1.0,-3.746055263720196e-05,-0.04783712571770691,1.0,-0.00819985190233752,-10.471210879285012,1.0,0.0,0.0,0.0,-0.011746280344557557,-15.0,0.011746280344557557,0.46985121378230227,600.0,0.0007830853563038371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167936,41,train,,0,3,3D_with_obstacles,6,,856.9638541666698,1218,1,0,0,0,goal,94.90083583132484,1.2452298565841424,1.2452298565841424,93.65560597474068,93.79881137990388,0.9883876212283348,0.998473270577138,1.540210367486107,1.7136690130805194,1.539322472691154,0.002863176469327407,0.01146329302161675,0.038513147571733325,0.15277014749481976,0.02062357164444361,0.06937234285604577,0.5641801946668344,0.8306800946194041,0.9878103694496252,28.11637067330441,8.074220017176264,0,0.5955634710641978,0.47818218441875054,0.40217263480321136,0.6053091497733969,25.8053272697471,25.8053272697471,0.9991505034942851,1.4854345639944901,0.09334271689586354,0.1526826173067093,856.9638541666695,0.14584413114765693,177.63815173784613,1.0,0.0615143553200267,74.92448477979252,1.0,0.007993204027954288,9.735722506048322,1.0,-0.001999999999999962,-2.4359999999999533,1.0,-0.0011911269421283966,-1.4507926155123871,1.0,-0.0004781821844187508,-0.5824259006220385,1.0,-1.7179058815335685e-05,-0.020924093637078863,1.0,-0.0006932366561954022,-0.844362247246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49261083743842365,600.0,0.0008210180623973727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
