global_step,update,mode,eval_kind,episode_index,stage_id,stage_label,n_obstacles,seed,return,episode_length,success,collision,out_of_bounds,timeout,event,mission_distance,final_distance,min_distance,progress_total,path_length,path_ratio,path_efficiency,mean_speed,max_speed,mean_surge_speed,mean_abs_roll,max_abs_roll,mean_abs_pitch,max_abs_pitch,mean_abs_heading_error,max_abs_heading_error,mean_cross_track_error,max_cross_track_error,final_path_progress_fraction,mean_min_obstacle_clearance,min_obstacle_clearance,clearance_breach_steps,mean_action_l2,mean_action_delta_l2,mean_propeller_rps,mean_abs_propeller_rps,mean_target_alignment,mean_abs_depth_error,mean_current_speed,max_current_speed,reward_total_check,rc_window_mean__progress_reward,rc_cumulative_sum__progress_reward,rc_trigger_rate__progress_reward,rc_window_mean__step_penalty,rc_cumulative_sum__step_penalty,rc_trigger_rate__step_penalty,rc_window_mean__action_l2_penalty,rc_cumulative_sum__action_l2_penalty,rc_trigger_rate__action_l2_penalty,rc_window_mean__action_smooth_penalty,rc_cumulative_sum__action_smooth_penalty,rc_trigger_rate__action_smooth_penalty,rc_window_mean__roll_penalty,rc_cumulative_sum__roll_penalty,rc_trigger_rate__roll_penalty,rc_window_mean__pitch_penalty,rc_cumulative_sum__pitch_penalty,rc_trigger_rate__pitch_penalty,rc_window_mean__obstacle_clearance_penalty,rc_cumulative_sum__obstacle_clearance_penalty,rc_trigger_rate__obstacle_clearance_penalty,rc_window_mean__orbit_penalty,rc_cumulative_sum__orbit_penalty,rc_trigger_rate__orbit_penalty,rc_window_mean__goal_bonus,rc_cumulative_sum__goal_bonus,rc_trigger_rate__goal_bonus,rc_window_mean__collision_penalty,rc_cumulative_sum__collision_penalty,rc_trigger_rate__collision_penalty,rc_window_mean__out_of_bounds_penalty,rc_cumulative_sum__out_of_bounds_penalty,rc_trigger_rate__out_of_bounds_penalty,rc_window_mean__timeout_penalty,rc_cumulative_sum__timeout_penalty,rc_trigger_rate__timeout_penalty
131072,32,train,,1,1,2.5D_no_obstacles,0,,-102.63678736183695,620,0,0,1,0,out_of_bounds,31.19926311837659,53.010825913730976,31.19926311837659,-21.811562795354387,24.451724730221535,0.7837276360485352,0.0,0.788765313878114,3.684345393921534,-0.7193972531534079,0.0033932776853338857,0.02741213318791491,0.11233876503300178,0.5189712111464466,0.3163262083270058,0.6389198217364935,6.076713851875586,22.006680555547053,0.0,,,0,0.9330897750753548,0.5882945364281055,0.5212130559128647,1.6700456604840124,0.9301763557328033,6.409471663988385,0.31324628505014607,0.31915876269340515,-102.63678736183687,-0.011275888106403967,-6.99105062597046,1.0,-0.005999999999999902,-3.7199999999999394,1.0,-0.01119707730090426,-6.942187926560641,1.0,-0.0023531781457124205,-1.4589704503417007,1.0,-6.78655535780749e-05,-0.042076643218406436,1.0,-0.005616938251202786,-3.482501715745727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12903225806451613,-80.0,0.0016129032258064516,0.0,0.0,0.0
131072,32,train,,2,1,2.5D_no_obstacles,0,,-110.57018016059976,1454,0,0,1,0,out_of_bounds,43.07656726113292,65.35330900094608,43.07656726113292,-22.27674173981316,23.79187943288543,0.5523160489706045,0.0,0.3272610651015896,0.39464735156401354,-0.22112957823556884,0.001071862273597705,0.017204836282652014,0.004615597124422382,0.017222333179693905,0.45298072491049735,0.7179219588825587,11.34192639622909,23.70844468743067,0.0,,,0,0.7700272487166454,0.4939119442223707,-0.5637475864068369,0.7777780483819609,0.8895598822291407,1.5398002889728337,0.33138688412870304,0.40893080830574036,-110.57018016059989,-0.0035566913283133234,-5.171429191367572,1.0,-0.006000000000000075,-8.724000000000109,1.0,-0.009240326984599763,-13.435435435608056,1.0,-0.001975647776889483,-2.872591867597308,1.0,-2.1437245452160782e-05,-0.031169754887441777,1.0,-0.00023077985635447013,-0.3355539111393996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.055020632737276476,-80.0,0.000687757909215956,0.0,0.0,0.0
135168,33,train,,0,1,2.5D_no_obstacles,0,,-125.75226492054941,2400,0,0,0,1,timeout,43.43412271056779,54.2440484892598,43.43412271056779,-10.809925778692005,16.173535245435463,0.37236933167065767,0.0,0.13477946037862873,0.585643318048739,-0.07790610786290628,0.0012278171556542956,0.026060046481263033,0.03613509271557191,0.6971475834228045,0.22336007350567505,1.4423074132255689,7.181038905928054,13.03105854982142,0.0,,,0,0.6801656453887214,0.5082852571382924,1.4323239066190332,1.7370137092286124,0.9481769977472123,3.4304948257568064,0.14261554810839394,0.21980635821819305,-125.7522649205498,-0.0010370039637121041,-2.4888095129090497,1.0,-0.0060000000000001346,-14.400000000000324,1.0,-0.00816198774466466,-19.588770587195185,1.0,-0.0020331410285531685,-4.879538468527604,1.0,-2.4556343119172496e-05,-0.05893522348601399,1.0,-0.0018067546368465063,-4.336211128431615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,-80.0,0.0004166666666666667
139264,34,train,,0,1,2.5D_no_obstacles,0,,-169.58096977909355,2400,0,0,0,1,timeout,42.97770417823432,52.05177805031006,42.97770417823432,-9.074073872075743,17.715419345823047,0.41220022531577816,0.0,0.1476284945485258,0.8293011982988725,-0.007024157302753071,0.0017351948365027085,0.02765596411579274,0.0687829286715058,0.8726646259971648,0.356960049003354,3.1356875462836458,5.680822866521545,11.931701503252357,0.0,,,0,1.0216565567818665,0.44882038056476936,1.0818559360968016,2.273590834230834,0.8545634891969659,8.28876019018419,0.10090939046349376,0.14494770765304565,-169.58096977909392,-0.0008797268690028546,-2.111344485606851,1.0,-0.0060000000000001346,-14.400000000000324,1.0,-0.012259878681382414,-29.423708835317793,1.0,-0.0017952815222590833,-4.3086756534218,1.0,-3.470389672330946e-05,-0.0832893521359427,1.0,-0.0034391464385880063,-8.253951452611215,1.0,0.0,0.0,0.0,-0.012916666666666667,-31.0,0.012916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,-80.0,0.0004166666666666667
143360,35,train,,0,1,2.5D_no_obstacles,0,,-113.87236124952273,2400,0,0,0,1,timeout,92.45340660544613,72.00280545110436,72.00280545110436,20.45060115434177,21.009763442560185,0.22724704490578032,0.9733855980936128,0.1750813620213355,0.22642088713193356,0.17147238526657713,0.0002026018046978765,0.0010044976189109711,0.0060913551919765585,0.04494088304627475,0.05651894444832172,0.10085434406419802,2.1744764702004744,4.1053158087380135,0.222465906148179,,,0,0.5237106658134144,0.6104996429841655,-0.16137129547613183,0.7713539643526636,0.9966547018097458,3.80177056951564,0.18326845156028868,0.18532198667526245,-113.872361249523,0.0009216625030025819,2.2119900072061967,1.0,-0.0060000000000001346,-14.400000000000324,1.0,-0.006284527989760963,-15.082867175426312,1.0,-0.002441998571936659,-5.860796572647981,1.0,-4.052036092587255e-06,-0.009724886622209413,1.0,-0.00030456775918015255,-0.7309626220323662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,-80.0,0.0004166666666666667
147456,36,train,,0,1,2.5D_no_obstacles,0,,-118.02791023203254,2400,0,0,0,1,timeout,87.64170807640599,84.31188850154984,84.31188850154984,3.3298195748561454,9.174110827779671,0.1046774535679027,0.3629582896222796,0.07645092356483225,0.12021558148221106,0.04018390946672821,0.00019644394291307745,0.0021528950661786617,0.0038155784575938548,0.0283677522070529,0.14754738978870952,0.30814926196799286,3.9239548447550705,8.165347673981653,0.042515665159937197,,,0,0.6207288367860019,0.5899538024760356,-0.5679171530310652,0.754748009871628,0.9825955030818094,5.765364600774442,0.08678370151979228,0.1300554871559143,-118.02791023203285,0.0001583064562875897,0.3799354950902153,1.0,-0.0060000000000001346,-14.400000000000324,1.0,-0.007448746041432027,-17.876990499436864,1.0,-0.0023598152099041426,-5.663556503769942,1.0,-3.928878858067926e-06,-0.009429309259363023,1.0,-0.0001907789227735748,-0.4578694146565795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,-80.0,0.0004166666666666667
151552,37,train,,0,1,2.5D_no_obstacles,0,,-118.22598405041953,2355,0,0,1,0,out_of_bounds,85.04238523898815,104.12864209082765,85.04238523898815,-19.086256851839508,23.063990807178698,0.2712058315669736,0.0,0.19587253339429944,0.24329959154101852,-0.15408429042051114,0.0006249001316197253,0.014580725152812946,0.0021599337937964276,0.013891501178659116,0.07640219616333159,0.22077490984346904,10.869144560294655,22.893540962818,0.0,,,0,0.5600023787895775,0.6095784473504313,-0.5441639767341767,0.7926051859179808,0.992793331876542,6.090458157955371,0.19471062988738852,0.22896146774291992,-118.22598405041985,-0.000953003333872749,-2.244322851270324,1.0,-0.006000000000000133,-14.130000000000313,1.0,-0.00672002854547493,-15.825667224593461,1.0,-0.0024383137894017186,-5.742228974041048,1.0,-1.2498002645046125e-05,-0.029432796229083624,1.0,-0.00010799668971788685,-0.25433220428562353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03397027600849257,-80.0,0.0004246284501061571,0.0,0.0,0.0
155648,38,train,,0,1,2.5D_no_obstacles,0,,-223.9803718342512,1575,0,0,1,0,out_of_bounds,92.77028662266717,95.56178191110183,91.42676349612817,-2.7914952884346604,50.966612495614456,0.5493850924802625,0.0,0.6471950793093895,1.2665555990079695,0.39681311857435414,0.008086340363935733,0.05859756663451732,0.4597082178748146,0.8726646259971648,0.8306160401728605,3.1395007347761146,12.8351501821778,33.4744804012726,0.035175370739432034,,,0,1.0424801343076286,0.48727797246471577,10.023557009856987,10.391946752961125,0.45630900636066,7.562158899202823,0.3527878719662863,0.39678680896759033,-223.98037183425078,-0.00019105017624014152,-0.3009040275782229,1.0,-0.006000000000000086,-9.450000000000136,1.0,-0.012509761611691534,-19.702874538414164,1.0,-0.0019491118898588644,-3.0698512265277116,1.0,-0.00016172680741176375,-0.2547197216735279,1.0,-0.022985410996861598,-36.20202232005702,1.0,0.0,0.0,0.0,-0.047619047619047616,-75.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,-0.050793650793650794,-80.0,0.0006349206349206349,0.0,0.0,0.0
155648,38,train,,1,1,2.5D_no_obstacles,0,,-106.03338067115178,1620,0,0,1,0,out_of_bounds,98.29381537318548,116.32446885374127,98.29381537318548,-18.030653480555785,23.379542161344744,0.23785364392033434,0.0,0.28863632297956476,0.3552573678893941,-0.14310759798921213,0.0006455232222708515,0.010104428602309756,0.0022645353240605187,0.030731681362706098,0.350834415461155,0.453846648345805,11.349816844913315,23.16307429627577,0.0,,,0,0.5349495213793556,0.5980334405514216,-0.4854497808798535,0.7387376516893133,0.9330033481269646,6.503894510578743,0.2946061637206578,0.3607930839061737,-106.03338067115197,-0.0011323228191348676,-1.8343629669984856,1.0,-0.00600000000000009,-9.720000000000146,1.0,-0.006419394256552271,-10.39941869561468,1.0,-0.002392133762205689,-3.875256694773216,1.0,-1.2910464449938107e-05,-0.020914952408899734,1.0,-0.00011322676626947722,-0.1834273613565531,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04938271604938271,-80.0,0.0006172839506172839,0.0,0.0,0.0
159744,39,train,,0,1,2.5D_no_obstacles,0,,-254.71619630303547,2300,0,0,1,0,out_of_bounds,47.99454523770607,62.85706514357787,47.99454523770607,-14.8625199058718,50.21260604314097,1.0462148520097305,0.0,0.436631356896877,1.134877614250515,0.30694911054650215,0.008094189565244943,0.08101223024236015,0.4020294138591137,0.8726646259971648,0.9062762688325986,3.140381570549634,10.325478333452475,29.024303131146144,0.0,,,0,1.0503884953129834,0.45902696688670563,8.538303624095716,8.954052791302628,0.4769237413483833,6.2934926043424255,0.17716658708517966,0.2471696436405182,-254.71619630303493,-0.0013463957506965334,-3.0967102266020268,1.0,-0.006000000000000131,-13.800000000000301,1.0,-0.012604661943755797,-28.99072247063833,1.0,-0.0018361078675468252,-4.223048095357698,1.0,-0.00016188379124924807,-0.37233271987327055,1.0,-0.020101470778505784,-46.233382790563304,1.0,0.0,0.0,0.0,-0.03391304347826087,-78.0,0.03391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,-0.034782608695652174,-80.0,0.0004347826086956522,0.0,0.0,0.0
163840,40,train,,0,1,2.5D_no_obstacles,0,,-179.57676701065645,1457,0,0,1,0,out_of_bounds,90.46785609520093,100.7299336071967,90.46785609520093,-10.26207751199577,36.07077307090483,0.3987136937670648,0.0,0.4951375850501701,1.317247565602372,0.2883810430353007,0.008671440712108312,0.07628111766701062,0.425130479767618,0.8726646259971648,0.8866569959341224,3.13914980007425,10.13758497672569,24.308344157598256,0.0,,,0,1.1376437183466976,0.44379354710091423,9.535423387858783,9.694924799185188,0.5025023971260922,5.310898371684656,0.3116281064880492,0.3299991488456726,-179.57676701065617,-0.0007785409135371086,-1.1343341110235672,1.0,-0.006000000000000075,-8.74200000000011,1.0,-0.013651724620160389,-19.890562771573688,1.0,-0.0017751741884036547,-2.5864287925041247,1.0,-0.00017342881416895103,-0.25268578224416166,1.0,-0.021256524058552183,-30.970755553310532,1.0,0.0,0.0,0.0,-0.024708304735758406,-36.0,0.024708304735758406,0.0,0.0,0.0,0.0,0.0,0.0,-0.05490734385724091,-80.0,0.0006863417982155113,0.0,0.0,0.0
163840,40,train,,1,1,2.5D_no_obstacles,0,,-125.65633819528432,2078,0,0,1,0,out_of_bounds,104.86237009187698,117.85132898060034,104.86237009187698,-12.98895888872336,24.94793665489256,0.2379112414971547,0.0,0.24011488599511763,1.320175121433004,-0.05070196461217975,0.001442128999365685,0.059912024370918804,0.09080320907191249,0.8726646259971648,0.24435538600307083,2.144587313844001,9.875306287087707,20.753459201486372,0.0,,,0,0.7150352464273305,0.5564441386339624,1.8873707442212997,2.809958461099394,0.9188399391010398,5.150141616952377,0.20477965033117457,0.21883809566497803,-125.65633819528468,-0.0005960862851367996,-1.2386673005142697,1.0,-0.006000000000000121,-12.46800000000025,1.0,-0.008580422957127968,-17.830118904911917,1.0,-0.0022257765545358535,-4.625163680325503,1.0,-2.8842579981899878e-05,-0.05993488120238795,1.0,-0.004540160456366869,-9.434453428330354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03849855630413859,-80.0,0.00048123195380173246,0.0,0.0,0.0
167936,41,train,,0,1,2.5D_no_obstacles,0,,-116.13334862915784,2400,0,0,0,1,timeout,74.20720299005181,70.72278973900039,70.72278973900039,3.4844132510514214,6.488023469853963,0.08743118199352891,0.5370531206062131,0.054066862248782876,0.07929761703028408,0.04265723970694232,0.00030827141115107146,0.005911770117766668,0.002372713828535958,0.01576833059057048,0.44201019514680107,0.8067550929765908,2.7547382551728914,4.807692002671488,0.04915984315026573,,,0,0.5594477671419251,0.6032585562129195,-0.7092272616903981,0.8543247621171062,0.8904203239987447,1.5353378893733995,0.06435607380233704,0.08774887770414352,-116.13334862915823,0.0001956466213663103,0.4695518912791447,1.0,-0.0060000000000001346,-14.400000000000324,1.0,-0.006713373205703113,-16.112095693687472,1.0,-0.0024130342248516747,-5.791282139644019,1.0,-6.165428219265665e-06,-0.014797027726237597,1.0,-0.00011863569140804826,-0.2847256593793158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,-80.0,0.0004166666666666667
172032,42,train,,0,1,2.5D_no_obstacles,0,,-133.3777945560919,2400,0,0,0,1,timeout,50.47408980838209,35.94798274912702,35.94796096230972,14.526107059255068,29.534630665685278,0.5851443934464083,0.49183303572277887,0.246121922214043,0.7877741342333243,0.19223447245525688,0.001344925232789713,0.016638576165283414,0.10358173209880205,0.4556485646901449,0.3370361271052628,1.2892661540882029,7.377086322328523,18.63587357175405,0.39097011689389044,,,0,0.8495241512468783,0.5099029336500704,2.6598477756458823,3.212625213385891,0.9065666549883845,4.2408024131559,0.16248399776717026,0.23045983910560608,-133.37779455609223,0.0011991389306871313,2.8779334336491154,1.0,-0.0060000000000001346,-14.400000000000324,1.0,-0.010194289814962542,-24.4662955559101,1.0,-0.00203961173460028,-4.895068163040673,1.0,-2.6898504662705182e-05,-0.06455641119049244,1.0,-0.005179086608166559,-12.429807859599743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,-80.0,0.0004166666666666667
176128,43,train,,0,1,2.5D_no_obstacles,0,,-126.85672807754891,2400,0,0,0,1,timeout,83.51421840982616,79.94676022606312,79.94676022606312,3.567458183763037,21.07311781997111,0.2523297017109086,0.16928952868958658,0.17560931516642575,0.3035075183804408,0.08982280197086344,0.0009360682483230933,0.02038031225822934,0.02662861463254337,0.12195501085159188,0.3584091450401025,0.9454958754052507,9.442184004986784,19.568724511473686,0.07183668258893039,,,0,0.8577860627602786,0.5145096046910719,1.3070935664913803,1.5020763910119355,0.8908336702346793,6.308716837131512,0.14499682294825714,0.21200799942016602,-126.85672807754918,0.00017798656782093213,0.4271677627702371,1.0,-0.0060000000000001346,-14.400000000000324,1.0,-0.010293432753123333,-24.704238607496,1.0,-0.002058038418764286,-4.9392922050342865,1.0,-1.872136497664632e-05,-0.04493127594395117,1.0,-0.0013314307299353517,-3.195433751844844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,-80.0,0.0004166666666666667
180224,44,train,,0,1,2.5D_no_obstacles,0,,-113.62283556866942,2400,0,0,0,1,timeout,106.33677839782106,98.42015666025594,98.42015666025594,7.916621737565123,8.713001520529772,0.08193779849087764,0.9085986865618925,0.07260834600441379,0.12408121060576306,0.059283828217711325,0.00021415325371158865,0.0020391271804007793,0.0028878935086103707,0.016641315770360432,0.18515643451787372,0.4398556220868719,1.5918049992378889,3.3805194805759986,0.07499470791792018,,,0,0.45313035811532854,0.6833687957389823,0.10537230624481103,0.7021844602135617,0.9730810962722476,2.441741717853194,0.07408978070617499,0.1390272080898285,-113.62283556866961,0.0003102024003691024,0.7444857608858457,1.0,-0.0060000000000001346,-14.400000000000324,1.0,-0.005437564297383934,-13.05015431372144,1.0,-0.0027334751829559316,-6.560340439094236,1.0,-4.283065075913259e-06,-0.010279356182191822,1.0,-0.00014439467523219454,-0.3465472205572669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,-80.0,0.0004166666666666667
184320,45,train,,0,1,2.5D_no_obstacles,0,,-117.87116048466045,2400,0,0,0,1,timeout,108.56051178512872,119.81747499800807,108.56051178512872,-11.256963212879342,15.524811547394155,0.14300606447141712,0.0,0.12937342956161826,0.19209764519433528,-0.0858471108016715,0.0007016808411847862,0.015528365903119123,0.002852257076162211,0.021223414815715547,0.07673819782885487,0.1663004118214153,6.905543920390992,14.431005970184827,0.0,,,0,0.570509185049256,0.5862098546065682,0.138293083465066,0.7203532352663916,0.9932417124341933,7.971911765274469,0.13615013231833775,0.22125977277755737,-117.8711604846608,-0.00043205409237415256,-1.036929821697966,1.0,-0.0060000000000001346,-14.400000000000324,1.0,-0.006846110220591067,-16.43066452941856,1.0,-0.0023448394184262793,-5.62761460422307,1.0,-1.403361683231195e-05,-0.03368068039754868,1.0,-0.00014261285371805846,-0.3422708489233403,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,-80.0,0.0004166666666666667
188416,46,train,,0,1,2.5D_no_obstacles,0,,-117.016817456062,2400,0,0,0,1,timeout,82.1273278203779,81.96341096022479,81.94933955082415,0.16391686015310825,6.975792642595889,0.0849387509338276,0.023497954791860065,0.05813160535496752,0.09673174868274544,-0.0006972403065679954,0.0006096368039441213,0.015348575157165367,0.002716072819699519,0.025827931057062603,0.208537613289066,0.4491175107591716,3.665849723996317,6.515407342097488,0.005154039696923459,,,0,0.5684821816448433,0.6155518947070232,-1.0086939823958758,1.0335555198436523,0.9669354287678008,2.5873785805280636,0.06720334177060673,0.10650544613599777,-117.01681745606231,8.316195539667269e-06,0.019958869295201447,1.0,-0.0060000000000001346,-14.400000000000324,1.0,-0.006821786179738113,-16.372286831371472,1.0,-0.0024622075788280967,-5.909298189187432,1.0,-1.2192736094407412e-05,-0.029262566626577786,1.0,-0.0001358036409048774,-0.32592873817170576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,-80.0,0.0004166666666666667
192512,47,train,,0,1,2.5D_no_obstacles,0,,-125.03722960045465,1834,0,0,1,0,out_of_bounds,40.58152055138963,57.549766316529315,40.58152055138963,-16.968245765139685,24.339273568158408,0.5997624839448004,0.0,0.26542283062332067,0.30878982062830157,-0.09624758241389761,0.0007857694134035655,0.015700007029131324,0.010279576408374395,0.112314055945268,0.39213306166509604,0.7998321149751613,11.874700160348695,24.19870209853139,0.0,,,0,1.1823424829399638,0.3897904901871935,-0.7089726013672235,1.082820208597957,0.9070073379282739,2.720830487581642,0.2637460191806244,0.28009533882141113,-125.03722960045482,-0.0022798658789075898,-4.181274021916519,1.0,-0.006000000000000106,-11.004000000000195,1.0,-0.014188109795279564,-26.02099336454272,1.0,-0.001559161960748773,-2.8595030360132494,1.0,-1.5715388291765634e-05,-0.028822022127098175,1.0,-0.0005139788199863957,-0.9426371558550498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04362050163576881,-80.0,0.0005452562704471102,0.0,0.0,0.0
192512,47,train,,1,1,2.5D_no_obstacles,0,,-116.85027435309846,1349,0,0,1,0,out_of_bounds,45.58295655505225,64.49148367096892,45.58295655505225,-18.90852711591667,22.2255076842865,0.48758372347883844,0.0,0.32951086262841456,0.48477943311750016,-0.1759052870869477,0.001259547260974513,0.018324807253996767,0.02822313577305129,0.4018052758515389,0.47655551806315466,0.784384935065475,10.418264755292991,21.200762701669156,0.0,,,0,1.2663227597415845,0.4023816138319533,0.49404492338523204,1.5351182749789771,0.8742258827168932,0.68187215453619,0.33396177750503336,0.4139009714126587,-116.85027435309848,-0.003074986833142899,-4.14815723790977,1.0,-0.006000000000000063,-8.094000000000085,1.0,-0.015195873116899017,-20.499232834696773,1.0,-0.0016095264553278121,-2.1712511882372185,1.0,-2.519094518043031e-05,-0.03398258504840049,1.0,-0.0014111567881439932,-1.9036505072062468,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05930318754633061,-80.0,0.0007412898443291327,0.0,0.0,0.0
196608,48,train,,0,1,2.5D_no_obstacles,0,,-174.30320505206356,2400,0,0,0,1,timeout,36.97303002979648,20.593496761186962,19.271813378930254,16.37953326860952,35.098898890509695,0.9493108588131286,0.46666800915051904,0.2924908240875826,0.5727606061208339,0.2560168464942613,0.0016720661773846797,0.013196890530730698,0.24073833108930412,0.4355695933717345,1.229674645049979,3.141274657070321,3.431720185142658,11.960665770730268,0.5465860899528736,,,0,1.2640282559891542,0.41254817277613864,6.413056849095954,6.415829833783892,0.3069846060899308,7.055584607659078,0.1667672192429503,0.20414912700653076,-174.30320505206407,0.0018458875356137149,4.430130085472916,1.0,-0.0060000000000001346,-14.400000000000324,1.0,-0.015168339071869893,-36.404013772487744,1.0,-0.0016501926911045572,-3.9604624586509374,1.0,-3.3441323544860636e-05,-0.08025917650766552,1.0,-0.012036916554120973,-28.888599729890334,1.0,0.0,0.0,0.0,-0.00625,-15.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,-80.0,0.0004166666666666667
200704,49,train,,0,1,2.5D_no_obstacles,0,,-114.79696513242905,1001,0,0,1,0,out_of_bounds,33.123542207461036,32.396362895913704,31.189277419216484,0.7271793115473315,21.63487067909514,0.6531569161169578,0.03361144710931756,0.4322651484334702,0.5907660327687188,0.3648431625228051,0.0013632233580848229,0.004478608520549265,0.25111981646892645,0.4421186685617551,1.0068653292808634,1.456104601270338,9.09169953301765,19.42730515654444,0.2173249086780934,,,0,1.2267619115965707,0.4192802188992499,6.529885079193766,6.530857283547463,0.48157760558432505,2.0790934527313385,0.24644157445275938,0.26890459656715393,-114.79696513242908,0.00021931617522627563,0.21953549140150191,1.0,-0.006000000000000005,-6.006000000000006,1.0,-0.014721142939158842,-14.735864082098,1.0,-0.0016771208755969986,-1.6787979964725956,1.0,-2.7264467159514413e-05,-0.027291731626673928,1.0,-0.0125559908228105,-12.56854681363331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07992007992007992,-80.0,0.000999000999000999,0.0,0.0,0.0
200704,49,train,,1,1,2.5D_no_obstacles,0,,-124.97949880220216,1568,0,0,1,0,out_of_bounds,54.15591033795535,65.29874856187749,54.15591033795535,-11.14283822392214,24.959912691779884,0.46088991092605913,0.0,0.31836623331351876,0.5935179013527498,0.09816713322208627,0.0008810737226276245,0.008581088363919243,0.09510628089125994,0.3743107854892811,0.6972783416464938,1.4307076455551249,10.42488602825861,24.405339533986684,0.0,,,0,1.2375560303655815,0.43752131514644804,3.3232663096242847,3.355700879740723,0.6965063975657347,2.789507718997706,0.2874801495321551,0.35287997126579285,-124.97949880220227,-0.0013122117021346108,-2.05754794894707,1.0,-0.006000000000000086,-9.408000000000134,1.0,-0.014850672364386983,-23.28585426735879,1.0,-0.001750085260585791,-2.74413368859852,1.0,-1.7621474422811044e-05,-0.027630471894967718,1.0,-0.004755314046813008,-7.456332425402797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05102040816326531,-80.0,0.0006377551020408163,0.0,0.0,0.0
200704,49,train,,2,1,2.5D_no_obstacles,0,,-123.72332750158199,1071,0,0,1,0,out_of_bounds,56.56728285592215,65.58557017223637,55.27685982976017,-9.018287316314222,23.108781104498473,0.4085184922768332,0.0,0.4315365285620625,0.5912743084510068,0.4028099081574373,0.0025749632676464406,0.010566141005230012,0.33086415684185094,0.523666856887405,1.6543068782290493,2.2111839085526097,10.03611870750149,21.62670431929641,0.0,,,0,1.2527096392282473,0.4272440136462369,7.5340634705264256,7.536044063749283,-0.13252154410935468,3.054137521096139,0.18850356439192867,0.21619147062301636,-123.72332750158192,-0.001488570055216341,-1.5942585291367013,1.0,-0.00600000000000002,-6.4260000000000215,1.0,-0.015032515670738978,-16.099824283361446,1.0,-0.001708976054584946,-1.8303133544604773,1.0,-5.149926538484328e-05,-0.055155713227167155,1.0,-0.01654320786311495,-17.71777562139611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07469654528478058,-80.0,0.0009337068160597573,0.0,0.0,0.0
