global_step,update,stage_id,stage_label,episodes,successes,success_rate,collision_rate,out_of_bounds_rate,timeout_rate,mean_return,mean_len,mean_final_distance,mean_min_distance,mean_path_ratio,mean_path_efficiency,mean_min_obstacle_clearance,min_obstacle_clearance,mean_speed,max_speed_mean,mean_action_l2,mean_action_delta_l2,mean_abs_heading_error,max_abs_heading_error_mean,mean_cross_track_error,max_cross_track_error_mean,mean_abs_roll,mean_abs_pitch,mean_target_alignment,mean_current_speed,elapsed_sec,steps_per_sec,policy_loss,value_loss,entropy,approx_kl,clipfrac,log_std_mean,log_std_min,log_std_max,obs_rms_count,rc_window_mean__progress_reward,rc_cumulative_sum__progress_reward,rc_trigger_rate__progress_reward,rc_window_mean__step_penalty,rc_cumulative_sum__step_penalty,rc_trigger_rate__step_penalty,rc_window_mean__action_l2_penalty,rc_cumulative_sum__action_l2_penalty,rc_trigger_rate__action_l2_penalty,rc_window_mean__action_smooth_penalty,rc_cumulative_sum__action_smooth_penalty,rc_trigger_rate__action_smooth_penalty,rc_window_mean__roll_penalty,rc_cumulative_sum__roll_penalty,rc_trigger_rate__roll_penalty,rc_window_mean__pitch_penalty,rc_cumulative_sum__pitch_penalty,rc_trigger_rate__pitch_penalty,rc_window_mean__obstacle_clearance_penalty,rc_cumulative_sum__obstacle_clearance_penalty,rc_trigger_rate__obstacle_clearance_penalty,rc_window_mean__orbit_penalty,rc_cumulative_sum__orbit_penalty,rc_trigger_rate__orbit_penalty,rc_window_mean__goal_bonus,rc_cumulative_sum__goal_bonus,rc_trigger_rate__goal_bonus,rc_window_mean__collision_penalty,rc_cumulative_sum__collision_penalty,rc_trigger_rate__collision_penalty,rc_window_mean__out_of_bounds_penalty,rc_cumulative_sum__out_of_bounds_penalty,rc_trigger_rate__out_of_bounds_penalty,rc_window_mean__timeout_penalty,rc_cumulative_sum__timeout_penalty,rc_trigger_rate__timeout_penalty
94208,23,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-127.7060852361493,2400.0,83.01131671559727,83.01131671559727,0.11377387503302056,0.8582332107380495,0.0,0.0,0.0872209766866907,0.1415921450858907,1.0225001574326114,0.41048512857591657,0.3001688633335974,0.9372627310050312,1.9687428170429713,4.256857634136467,0.00017302145513057552,0.007379696823859265,0.9098314634971496,0.1049779028336828,836.9069331000792,112.56687724050005,0.04946170787152369,9.808350145071746,1.3078714802861213,0.21404223679564893,0.6244384765625,-0.9814007878303528,-1.0104347467422485,-0.9248771071434021,94266.0001,0.00040685215861541125,-47.7224837288301,1.0,-0.0060000000000001346,-406.2120000000077,1.0,-0.01227000188919134,-525.3322064299399,1.0,-0.0016419405143036706,-149.8393493831786,1.0,-3.4604291011039737e-06,-1.1398908215615184,1.0,-0.0003689848410815464,-40.63665445618742,1.0,0.0,0.0,0.0,0.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1600.0,0.0,-0.03333333333333333,-1200.0,0.0004166666666666667
98304,24,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-139.0322349624568,2400.0,81.5425412091782,69.62137184498705,0.5713898885740272,0.0,0.0,0.0,0.33150789917398354,0.3950556198174776,1.353461667802185,0.3161262820923488,1.1407516914593552,2.251238978370182,19.430465117641823,38.778634863960754,0.00042903669076122013,0.0073737246392263315,0.3324009393552967,0.3329994012167056,865.4833590000635,113.58277311487024,0.008563157892785967,9.25546276140958,1.3149267815053463,0.34701064188266173,0.6048095703125,-0.9804647564888,-1.0092569589614868,-0.9234552979469299,98364.0001,-0.0007134524600873634,-49.43476963303977,1.0,-0.0060000000000001346,-420.61200000000804,1.0,-0.016241540013626196,-564.3119024626428,1.0,-0.0012645051283693973,-152.87416169126513,1.0,-8.580733793357107e-06,-1.1604845826655754,1.0,-0.000368686231814005,-41.521501412541035,1.0,0.0,0.0,0.0,0.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1600.0,0.0,-0.03333333333333333,-1280.0,0.0004166666666666667
102400,25,1,2.5D_no_obstacles,2,0,0.0,0.0,50.0,50.0,-116.25550941045975,1957.5,82.55197171894183,72.47203446180431,0.24601335621809506,0.4911936521917531,0.0,0.0,0.22059264551378155,0.2677552350338996,0.9264966112604329,0.4719858889466828,0.4132372325166206,0.7000176162656375,5.884823034751375,11.953402331624666,0.0009334809517283769,0.007992968609245707,0.8725682832886056,0.21989971508989692,893.4887102000648,114.60693216489685,0.04062905698665418,17.78167543038726,1.3165312357246877,0.5495583602692932,0.6900390625,-0.9797723293304443,-1.010347604751587,-0.9200870990753174,102463.0001,-3.1609851306826934e-05,-49.558522200906,1.0,-0.006000000000000114,-444.1020000000085,1.0,-0.010054317581788484,-603.6745557953448,1.0,-0.001998598188585435,-160.69867359957712,1.0,-1.6214401696144657e-05,-1.2239639653059817,1.0,-0.0004205930087864707,-43.16812304194007,1.0,0.0,0.0,0.0,0.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020434227330779056,-1680.0,0.0002554278416347382,-0.020434227330779056,-1360.0,0.0002554278416347382
106496,26,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-128.70849135200575,2400.0,46.001749647866255,30.454213157066494,0.5624980061179017,0.0,0.0,0.0,0.1427536181561627,0.18965908985233024,0.7655235590892456,0.5113191275064795,0.74751236168533,1.5221398946494666,7.647063895070837,16.309891378148976,0.000832608851006766,0.018396392187707285,0.6783767324312718,0.16638585025134187,987.4525112999836,107.84923708361201,0.08292447603307665,10.002995824813842,1.318053698539734,0.4090148551855236,0.703955078125,-0.9794187545776367,-1.0128238201141357,-0.9165459275245667,106561.0001,-0.002127173725057063,-54.663739141042946,1.0,-0.0060000000000001346,-458.5020000000088,1.0,-0.009186282709070943,-625.721634297115,1.0,-0.0020452765100259195,-165.60733722363932,1.0,-1.665217700510866e-05,-1.2639291901182426,1.0,-0.0009198196088433729,-45.37569010316417,1.0,0.0,0.0,0.0,0.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1680.0,0.0,-0.03333333333333333,-1440.0,0.0004166666666666667
110592,27,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-127.83117312354233,2400.0,152.62655988484968,140.72398076091497,0.13058883543716363,0.0,0.0,0.0,0.15314150638041457,0.1769446472137447,0.9513335606064841,0.47221654714413336,0.20706216021509602,0.3922723428085706,8.480076375724828,17.85876261916637,0.0008620311414350867,0.005102499494022617,0.9739356359114895,0.15329003697261215,1015.6431581000797,108.8886378232289,0.005391512715141289,7.780707748234272,1.3182043179869651,0.4230490614543669,0.50849609375,-0.979929506778717,-1.0137207508087158,-0.9167216420173645,110659.0001,-0.00035242095494242694,-55.50954943290477,1.0,-0.0060000000000001346,-472.90200000000914,1.0,-0.011416002727277814,-653.1200408425817,1.0,-0.0018888661885765293,-170.14061607622298,1.0,-1.72406228307827e-05,-1.305306684912121,1.0,-0.0002551249745150798,-45.98799004200036,1.0,0.0,0.0,0.0,0.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1680.0,0.0,-0.03333333333333333,-1520.0,0.0004166666666666667
114688,28,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-115.50922737033814,2400.0,83.66990356424138,83.66990356424138,0.16014738791244723,0.4877704039045495,0.0,0.0,0.1211242795233017,0.17451973507571905,0.5380320448675775,0.5763543570650896,0.5986742336307967,1.0673552411249663,5.664407302723061,12.100632778354276,0.0009377392211660277,0.006808689405510284,0.782484270520095,0.12414548850307862,1043.653965500067,109.89082951938694,0.019495648139854892,8.7001908659935,1.3183607257902623,0.35788997483905405,0.625439453125,-0.9791606068611145,-1.0137476921081543,-0.9160381555557251,114757.0001,0.0003254798170263034,-54.72839787204164,1.0,-0.0060000000000001346,-487.30200000000946,1.0,-0.006456384538410916,-668.6153637347679,1.0,-0.00230541742826036,-175.67361790404786,1.0,-1.8754784422056705e-05,-1.3503181675250573,1.0,-0.0003404344702405188,-46.805032770577604,1.0,0.0,0.0,0.0,0.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1680.0,0.0,-0.03333333333333333,-1600.0,0.0004166666666666667
118784,29,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-136.9542640669284,2400.0,65.89903296876281,65.26779942556804,0.3034830169147497,0.07524028735611153,0.0,0.0,0.1705547845746321,0.20775721091357005,1.340228048247518,0.3329415458910565,1.0847682769298546,2.5451113261355456,9.62202317361164,19.535958423071715,0.0003403428226586036,0.008095520625560444,0.3692185018658279,0.17977302198608716,1071.977463599993,110.80829964567623,0.06559416617674288,7.866351724974811,1.3266829930245876,0.18081434390041978,0.5788818359375,-0.9742563366889954,-1.0078321695327759,-0.9090853333473206,118855.0001,9.51422891681892e-05,-54.50005637803799,1.0,-0.0060000000000001346,-501.7020000000098,1.0,-0.016082736578970202,-707.2139315242964,1.0,-0.0013317661835642236,-178.869856744602,1.0,-6.806856464730967e-06,-1.3666546230404115,1.0,-0.0004047760313891828,-47.77649524591164,1.0,0.0,0.0,0.0,0.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1680.0,0.0,-0.03333333333333333,-1680.0,0.0004166666666666667
122880,30,1,2.5D_no_obstacles,2,0,0.0,0.0,100.0,0.0,-116.6025261316948,1477.5,94.44991082027829,87.53598498589807,0.23834705761051536,0.0,0.0,0.0,0.29027094054472025,0.342849211025648,1.3750053082308198,0.3314607677306509,0.5015843644090499,0.949535260231003,10.23604921025591,20.29148692526313,0.0015157030649989717,0.007845636271953553,0.8455930942668602,0.29006494319724296,1100.436794499983,111.6647504101626,0.03692273952474352,15.074031515419483,1.336058958619833,0.9741369603667408,0.7846435546875,-0.9729673862457275,-1.0070903301239014,-0.9061210751533508,122954.0001,-0.000533734341016813,-56.07724135574267,1.0,-0.006000000000000077,-519.43200000001,1.0,-0.016505600373000657,-755.9879806265134,1.0,-0.0013236428983459095,-182.78122150921416,1.0,-2.9566351414746624e-05,-1.4540231914709878,1.0,-0.00038073937408636876,-48.90158009633686,1.0,0.0,0.0,0.0,0.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05414551607445008,-1840.0,0.0006768189509306261,0.0,-1680.0,0.0
126976,31,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-544.4318434099025,2400.0,44.17074627695777,32.55490388172695,1.328210009141383,0.0,0.0,0.0,0.3691447654619021,0.8535835952637085,1.217498932260011,0.3846751658483231,1.0326233438872143,3.1404053643586662,9.595819365590382,26.691881914089894,0.0072706202725861474,0.4723489156610706,0.27591575858862205,0.11368597131688148,1180.6150031000143,107.55072539870424,0.049782449670601636,29.125884342193604,1.3366606511175632,0.13477527676150203,0.50576171875,-0.9736340641975403,-1.0093967914581299,-0.9038286209106445,127052.0001,-0.0013517219776013971,-59.321374101986024,1.0,-0.0060000000000001346,-533.8320000000103,1.0,-0.01460998718712011,-791.0519498756016,1.0,-0.0015387006633932928,-186.47410310135805,1.0,-0.00014541240554309282,-1.8030129647744106,1.0,-0.023617445853801353,-105.5834501454601,1.0,0.0,0.0,0.0,-0.14625,-396.0,0.14625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1840.0,0.0,-0.03333333333333333,-1760.0,0.0004166666666666667
131072,32,1,2.5D_no_obstacles,3,0,0.0,0.0,100.0,0.0,-110.71769689368197,1274.6666666666667,65.89890217317502,44.74457659392717,0.571666877087237,0.0,0.0,0.0,0.45856674522410773,1.5744934322171817,0.8530171711587266,0.5140026753892873,0.4577874794354007,1.2278653437379028,9.214557662502406,22.31855067746926,0.0019906925904031947,0.05410389526148452,0.8657128382265137,0.29256103255222715,1205.2063978000078,108.75481597115626,0.03303711309854407,16.507148168981075,1.3358447149395942,0.5660057554487139,0.625439453125,-0.9736443161964417,-1.0094157457351685,-0.9038131833076477,131152.0001,-0.0040255908040053665,-74.71523333650255,1.0,-0.006000000000000058,-556.7760000000105,1.0,-0.010029353463790922,-829.4041975211381,1.0,-0.0019744176612344964,-194.02427623791877,1.0,-3.294697214370221e-05,-1.9290021862519278,1.0,-0.0020363026785969367,-113.3702715884148,1.0,0.0,0.0,0.0,0.0,-396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06276150627615062,-2080.0,0.0007845188284518828,0.0,-1760.0,0.0
135168,33,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-125.75226492054941,2400.0,54.2440484892598,43.43412271056779,0.37236933167065767,0.0,0.0,0.0,0.13477946037862873,0.585643318048739,0.6801656453887214,0.5082852571382924,0.22336007350567505,1.4423074132255689,7.181038905928054,13.03105854982142,0.0012278171556542956,0.03613509271557191,0.9481769977472123,0.14261554810839394,1230.5656946999952,109.84216493452077,0.027559322313754818,5.606634960323572,1.3408602178096771,0.11281749067129568,0.47158203125,-0.9701252579689026,-1.00571870803833,-0.8993527889251709,135250.0001,-0.0010370039637121041,-77.2040428494116,1.0,-0.0060000000000001346,-571.1760000000108,1.0,-0.00816198774466466,-848.9929681083333,1.0,-0.0020331410285531685,-198.90381470644638,1.0,-2.4556343119172496e-05,-1.9879374097379419,1.0,-0.0018067546368465063,-117.70648271684641,1.0,0.0,0.0,0.0,0.0,-396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2080.0,0.0,-0.03333333333333333,-1840.0,0.0004166666666666667
139264,34,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-169.58096977909355,2400.0,52.05177805031006,42.97770417823432,0.41220022531577816,0.0,0.0,0.0,0.1476284945485258,0.8293011982988725,1.0216565567818665,0.44882038056476936,0.356960049003354,3.1356875462836458,5.680822866521545,11.931701503252357,0.0017351948365027085,0.0687829286715058,0.8545634891969659,0.10090939046349376,1255.0208820999833,110.965484308894,0.02645490107825026,10.28608649354428,1.3506167709827424,0.11173575692810118,0.4770751953125,-0.9668638110160828,-1.003677487373352,-0.8950328826904297,139348.0001,-0.0008797268690028546,-79.31538733501844,1.0,-0.0060000000000001346,-585.5760000000112,1.0,-0.012259878681382414,-878.4166769436512,1.0,-0.0017952815222590833,-203.21249035986818,1.0,-3.470389672330946e-05,-2.0712267618738847,1.0,-0.0034391464385880063,-125.96043416945763,1.0,0.0,0.0,0.0,-0.012916666666666667,-427.0,0.012916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2080.0,0.0,-0.03333333333333333,-1920.0,0.0004166666666666667
143360,35,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-113.87236124952273,2400.0,72.00280545110436,72.00280545110436,0.22724704490578032,0.9733855980936128,0.0,0.0,0.1750813620213355,0.22642088713193356,0.5237106658134144,0.6104996429841655,0.05651894444832172,0.10085434406419802,2.1744764702004744,4.1053158087380135,0.0002026018046978765,0.0060913551919765585,0.9966547018097458,0.18326845156028868,1280.2722248000791,111.97618539477912,0.02754102231701836,6.412030936591327,1.3570344932377338,0.7850056283641607,0.7586181640625,-0.9664595723152161,-1.0031808614730835,-0.893688976764679,143446.0001,0.0009216625030025819,-77.10339732781225,1.0,-0.0060000000000001346,-599.9760000000115,1.0,-0.006284527989760963,-893.4995441190774,1.0,-0.002441998571936659,-209.07328693251617,1.0,-4.052036092587255e-06,-2.080951648496094,1.0,-0.00030456775918015255,-126.69139679148999,1.0,0.0,0.0,0.0,0.0,-427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2080.0,0.0,-0.03333333333333333,-2000.0,0.0004166666666666667
147456,36,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-118.02791023203254,2400.0,84.31188850154984,84.31188850154984,0.1046774535679027,0.3629582896222796,0.0,0.0,0.07645092356483225,0.12021558148221106,0.6207288367860019,0.5899538024760356,0.14754738978870952,0.30814926196799286,3.9239548447550705,8.165347673981653,0.00019644394291307745,0.0038155784575938548,0.9825955030818094,0.08678370151979228,1366.752864100039,107.8878295214657,0.0449694300245028,13.538657785207032,1.3624105602502823,0.3840999807463959,0.736962890625,-0.9642367959022522,-1.0055080652236938,-0.8915788531303406,147544.0001,0.0001583064562875897,-76.72346183272204,1.0,-0.0060000000000001346,-614.3760000000118,1.0,-0.007448746041432027,-911.3765346185143,1.0,-0.0023598152099041426,-214.7368434362861,1.0,-3.928878858067926e-06,-2.090380957755457,1.0,-0.0001907789227735748,-127.14926620614658,1.0,0.0,0.0,0.0,0.0,-427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2080.0,0.0,-0.03333333333333333,-2080.0,0.0004166666666666667
151552,37,1,2.5D_no_obstacles,1,0,0.0,0.0,100.0,0.0,-118.22598405041953,2355.0,104.12864209082765,85.04238523898815,0.2712058315669736,0.0,0.0,0.0,0.19587253339429944,0.24329959154101852,0.5600023787895775,0.6095784473504313,0.07640219616333159,0.22077490984346904,10.869144560294655,22.893540962818,0.0006249001316197253,0.0021599337937964276,0.992793331876542,0.19471062988738852,1392.7378860000754,108.81588095176711,0.04256323705194518,7.027802617102862,1.3650060996413231,0.22146080888342112,0.59150390625,-0.9636639952659607,-1.0050171613693237,-0.8908884525299072,151642.0001,-0.000953003333872749,-78.96778468399236,1.0,-0.006000000000000133,-628.5060000000121,1.0,-0.00672002854547493,-927.2022018431077,1.0,-0.0024383137894017186,-220.47907241032715,1.0,-1.2498002645046125e-05,-2.1198137539845403,1.0,-0.00010799668971788685,-127.4035984104322,1.0,0.0,0.0,0.0,0.0,-427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03397027600849257,-2160.0,0.0004246284501061571,0.0,-2080.0,0.0
155648,38,1,2.5D_no_obstacles,2,0,0.0,0.0,100.0,0.0,-165.0068762527015,1597.5,105.94312538242156,94.86028943465683,0.3936193682002984,0.0,0.0,0.0,0.4679157011444771,0.8109064834486819,0.7887148278434921,0.5426557065080687,0.5907252278170078,1.7966736915609598,12.092483513545558,28.318777348774184,0.004365931793103292,0.23098637659943755,0.6946561772438123,0.32369701784347205,1419.6116664999863,109.64125166972309,0.05132396332337521,14.377173675596714,1.3676069676876068,0.5303202225477435,0.6839111328125,-0.9629061222076416,-1.004805088043213,-0.8883048892021179,155741.0001,-0.0006683151782712703,-81.10305167856907,1.0,-0.006000000000000089,-647.6760000000124,1.0,-0.009421688023170217,-957.3044950771365,1.0,-0.002173742698372747,-227.42418033162807,1.0,-8.627063351562681e-05,-2.395448428066968,1.0,-0.01138824716163179,-163.78904809184576,1.0,0.0,0.0,0.0,-0.023474178403755867,-502.0,0.023474178403755867,0.0,0.0,0.0,0.0,0.0,0.0,-0.050078247261345854,-2320.0,0.0006259780907668231,0.0,-2080.0,0.0
159744,39,1,2.5D_no_obstacles,1,0,0.0,0.0,100.0,0.0,-254.71619630303547,2300.0,62.85706514357787,47.99454523770607,1.0462148520097305,0.0,0.0,0.0,0.436631356896877,1.134877614250515,1.0503884953129834,0.45902696688670563,0.9062762688325986,3.140381570549634,10.325478333452475,29.024303131146144,0.008094189565244943,0.4020294138591137,0.4769237413483833,0.17716658708517966,1444.3642762000673,110.59813831747867,0.048468065532506446,7.260009250044822,1.3704933375120163,0.15071025928482412,0.5306884765625,-0.9610614776611328,-1.003589153289795,-0.8854795694351196,159839.0001,-0.0013463957506965334,-84.1997619051711,1.0,-0.006000000000000131,-661.4760000000127,1.0,-0.012604661943755797,-986.2952175477749,1.0,-0.0018361078675468252,-231.64722842698578,1.0,-0.00016188379124924807,-2.7677811479402386,1.0,-0.020101470778505784,-210.02243088240905,1.0,0.0,0.0,0.0,-0.03391304347826087,-580.0,0.03391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,-0.034782608695652174,-2400.0,0.0004347826086956522,0.0,-2080.0,0.0
163840,40,1,2.5D_no_obstacles,2,0,0.0,0.0,100.0,0.0,-152.6165526029704,1767.5,109.29063129389851,97.66511309353896,0.31831246763210974,0.0,0.0,0.0,0.36762623552264384,1.318711343517688,0.9263394823870141,0.5001188428674384,0.5655061909685966,2.6418685569591256,10.006445631906697,22.530901679542314,0.0050567848557369986,0.25796684441976525,0.710671168113566,0.2582038784096119,1469.1455247000558,111.52060653314106,0.030907091402332297,9.058912555873395,1.373556922376156,0.10804285146296025,0.5054443359375,-0.9608316421508789,-1.0064504146575928,-0.8792415857315063,163938.0001,-0.0006712875280163612,-86.57276331670894,1.0,-0.006000000000000102,-682.6860000000131,1.0,-0.010670631308765376,-1024.0158992242605,1.0,-0.002040054447759442,-238.8588208998154,1.0,-8.843583124371983e-05,-3.080401811386788,1.0,-0.011430044973590067,-250.42763986404992,1.0,0.0,0.0,0.0,-0.010183875530410185,-616.0,0.010183875530410185,0.0,0.0,0.0,0.0,0.0,0.0,-0.04526166902404526,-2560.0,0.0005657708628005657,0.0,-2080.0,0.0
167936,41,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-116.13334862915784,2400.0,70.72278973900039,70.72278973900039,0.08743118199352891,0.5370531206062131,0.0,0.0,0.054066862248782876,0.07929761703028408,0.5594477671419251,0.6032585562129195,0.44201019514680107,0.8067550929765908,2.7547382551728914,4.807692002671488,0.00030827141115107146,0.002372713828535958,0.8904203239987447,0.06435607380233704,1551.4704308999935,108.24311998172075,0.07100445940159261,10.56158818975091,1.3777044646441936,0.6689258012571372,0.741259765625,-0.9590089917182922,-1.0034865140914917,-0.8755611181259155,168036.0001,0.0001956466213663103,-86.1032114254298,1.0,-0.0060000000000001346,-697.0860000000134,1.0,-0.006713373205703113,-1040.127994917948,1.0,-0.0024130342248516747,-244.65010303945942,1.0,-6.165428219265665e-06,-3.0951988391130256,1.0,-0.00011863569140804826,-250.71236552342924,1.0,0.0,0.0,0.0,0.0,-616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2560.0,0.0,-0.03333333333333333,-2160.0,0.0004166666666666667
172032,42,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-133.3777945560919,2400.0,35.94798274912702,35.94796096230972,0.5851443934464083,0.49183303572277887,0.0,0.0,0.246121922214043,0.7877741342333243,0.8495241512468783,0.5099029336500704,0.3370361271052628,1.2892661540882029,7.377086322328523,18.63587357175405,0.001344925232789713,0.10358173209880205,0.9065666549883845,0.16248399776717026,1575.861312400084,109.16696707148049,0.17212954560527577,8.494131004437804,1.3824107639491559,0.8410679825115949,0.7298828125,-0.957160472869873,-1.0005048513412476,-0.8732131123542786,172134.0001,0.0011991389306871313,-83.22527799178069,1.0,-0.0060000000000001346,-711.4860000000137,1.0,-0.010194289814962542,-1064.594290473858,1.0,-0.00203961173460028,-249.5451712025001,1.0,-2.6898504662705182e-05,-3.159755250303518,1.0,-0.005179086608166559,-263.142173383029,1.0,0.0,0.0,0.0,0.0,-616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2560.0,0.0,-0.03333333333333333,-2240.0,0.0004166666666666667
176128,43,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-126.85672807754891,2400.0,79.94676022606312,79.94676022606312,0.2523297017109086,0.16928952868958658,0.0,0.0,0.17560931516642575,0.3035075183804408,0.8577860627602786,0.5145096046910719,0.3584091450401025,0.9454958754052507,9.442184004986784,19.568724511473686,0.0009360682483230933,0.02662861463254337,0.8908336702346793,0.14499682294825714,1600.2585804000264,110.062212543158,0.032974706673121544,4.228923634067177,1.3872551158070565,0.2713176020188257,0.57509765625,-0.9560553431510925,-0.9998504519462585,-0.8709471821784973,176232.0001,0.00017798656782093213,-82.79811022901045,1.0,-0.0060000000000001346,-725.8860000000141,1.0,-0.010293432753123333,-1089.2985290813542,1.0,-0.002058038418764286,-254.48446340753438,1.0,-1.872136497664632e-05,-3.2046865262474693,1.0,-0.0013314307299353517,-266.33760713487385,1.0,0.0,0.0,0.0,0.0,-616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2560.0,0.0,-0.03333333333333333,-2320.0,0.0004166666666666667
180224,44,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-113.62283556866942,2400.0,98.42015666025594,98.42015666025594,0.08193779849087764,0.9085986865618925,0.0,0.0,0.07260834600441379,0.12408121060576306,0.45313035811532854,0.6833687957389823,0.18515643451787372,0.4398556220868719,1.5918049992378889,3.3805194805759986,0.00021415325371158865,0.0028878935086103707,0.9730810962722476,0.07408978070617499,1624.637057300075,110.93185348086772,0.027887699629354758,6.728489416651428,1.3881747290492057,0.46992222047410903,0.638720703125,-0.9563338160514832,-0.999164879322052,-0.8707879781723022,180330.0001,0.0003102024003691024,-82.0536244681246,1.0,-0.0060000000000001346,-740.2860000000144,1.0,-0.005437564297383934,-1102.3486833950756,1.0,-0.0027334751829559316,-261.0448038466286,1.0,-4.283065075913259e-06,-3.214965882429661,1.0,-0.00014439467523219454,-266.68415435543113,1.0,0.0,0.0,0.0,0.0,-616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2560.0,0.0,-0.03333333333333333,-2400.0,0.0004166666666666667
184320,45,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-117.87116048466045,2400.0,119.81747499800807,108.56051178512872,0.14300606447141712,0.0,0.0,0.0,0.12937342956161826,0.19209764519433528,0.570509185049256,0.5862098546065682,0.07673819782885487,0.1663004118214153,6.905543920390992,14.431005970184827,0.0007016808411847862,0.002852257076162211,0.9932417124341933,0.13615013231833775,1648.8546377000166,111.78668864170315,0.15895032004336826,8.061344454437494,1.3897174589335919,0.8323241202859208,0.72353515625,-0.9549340605735779,-1.0002621412277222,-0.8685477375984192,184428.0001,-0.00043205409237415256,-83.09055428982256,1.0,-0.0060000000000001346,-754.6860000000147,1.0,-0.006846110220591067,-1118.7793479244942,1.0,-0.0023448394184262793,-266.6724184508517,1.0,-1.403361683231195e-05,-3.2486465628272096,1.0,-0.00014261285371805846,-267.0264252043545,1.0,0.0,0.0,0.0,0.0,-616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2560.0,0.0,-0.03333333333333333,-2480.0,0.0004166666666666667
188416,46,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-117.016817456062,2400.0,81.96341096022479,81.94933955082415,0.0849387509338276,0.023497954791860065,0.0,0.0,0.05813160535496752,0.09673174868274544,0.5684821816448433,0.6155518947070232,0.208537613289066,0.4491175107591716,3.665849723996317,6.515407342097488,0.0006096368039441213,0.002716072819699519,0.9669354287678008,0.06720334177060673,1732.886861899984,108.72954498218978,0.012532744539203122,20.265847427397965,1.3953654140233993,0.33658690480515363,0.6725830078125,-0.9532082080841064,-0.9998934864997864,-0.8608693480491638,188526.0001,8.316195539667269e-06,-83.07059542052737,1.0,-0.0060000000000001346,-769.086000000015,1.0,-0.006821786179738113,-1135.1516347558656,1.0,-0.0024622075788280967,-272.58171664003913,1.0,-1.2192736094407412e-05,-3.2779091294537874,1.0,-0.0001358036409048774,-267.3523539425262,1.0,0.0,0.0,0.0,0.0,-616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2560.0,0.0,-0.03333333333333333,-2560.0,0.0004166666666666667
