time/iterations,custom/out_of_bounds_count,custom/timeout_count,rollout/ep_len_mean,custom/success_rate_total,time/total_timesteps,custom/episodes_total,custom/collision_count,custom/successes_total,time/time_elapsed,custom/goal_count,rollout/success_rate,rollout/ep_rew_mean,time/fps,custom/other_terminal_count,train/n_updates,train/approx_kl,train/explained_variance,train/std,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/clip_fraction,train/learning_rate,train/value_loss,train/loss
110,213,87,794.49,0.0,225280,303,3,0,734,0,0.0,-78.22178706999998,306,0,1090,0.010174837,0.7861515283584595,1.8613331317901611,-6.103063370287418,0.2,-0.013505679111403879,0.0978515625,0.0003,0.07330596496758517,-0.07184331864118576
111,215,88,792.5,0.0,227328,306,3,0,740,0,0.0,-77.61880086000001,306,0,1100,0.010936283,0.6684924364089966,1.8846763372421265,-6.132174082100391,0.2,-0.012311206871527248,0.109130859375,0.0003,0.07415036087622866,-0.05919760465621948
112,215,89,801.13,0.0,229376,307,3,0,747,0,0.0,-77.13725747000001,306,0,1110,0.0071232235,0.4428999423980713,1.8985497951507568,-6.1604424774646755,0.2,-0.00903108179627452,0.09658203125,0.0003,0.16630841929581947,0.12299344688653946
113,215,91,819.7,0.0,231424,309,3,0,754,0,0.0,-74.75504023,306,0,1120,0.008447625,0.8845972418785095,1.8928565979003906,-6.167338499426842,0.2,-0.009703260028618387,0.090234375,0.0003,0.022337158318259755,-0.08856843411922455
114,215,93,826.1,0.0,233472,311,3,0,760,0,0.0,-73.75850132,306,0,1130,0.010508999,0.767730712890625,1.9100897312164307,-6.1750719338655475,0.2,-0.012379329185932875,0.0990234375,0.0003,0.019895132031524553,-0.08474618941545486
115,215,94,826.1,0.0,235520,312,3,0,767,0,0.0,-73.25912801,306,0,1140,0.009469446,0.4490719437599182,1.9239252805709839,-6.200035865604877,0.2,-0.010858781335991807,0.098388671875,0.0003,0.012832597966189496,-0.062260355800390244
116,215,96,826.99,0.0,237568,314,3,0,774,0,0.0,-72.28220609999998,306,0,1150,0.011209458,0.8793438076972961,1.9318498373031616,-6.216241171956062,0.2,-0.009853193102753722,0.121875,0.0003,0.0156127577269217,-0.038719091564416885
117,217,97,819.46,0.0,239616,317,3,0,781,0,0.0,-71.82795759,306,0,1160,0.009399161,0.7104870676994324,1.949242115020752,-6.240512825548649,0.2,-0.013958051090594382,0.0919921875,0.0003,0.01828357801568927,-0.07895345240831375
118,218,98,829.79,0.0,241664,319,3,0,788,0,0.0,-71.84731664,306,0,1170,0.008392466,0.6911599040031433,1.9576828479766846,-6.255901165306568,0.2,-0.007433421196765266,0.085009765625,0.0003,0.09781622847804101,-0.0316351093351841
119,219,99,827.6,0.0,243712,321,3,0,794,0,0.0,-70.54099833,306,0,1180,0.0088682715,0.6688175797462463,1.9696420431137085,-6.272132278978825,0.2,-0.012698529656336176,0.073193359375,0.0003,0.03943345439110999,-0.05722883343696594
120,221,101,827.54,0.0,245760,325,3,0,801,0,0.0,-68.3629334,306,0,1190,0.009057441,0.6032754182815552,1.9735572338104248,-6.286840927600861,0.2,-0.009184557788830715,0.10712890625,0.0003,0.080223136288987,-0.060614120215177536
121,223,101,839.43,0.0,247808,327,3,0,807,0,0.0,-68.89337411,306,0,1200,0.009984683,0.649098813533783,1.9858449697494507,-6.29876676350832,0.2,-0.014774062545620836,0.094091796875,0.0003,0.05073857359093381,-0.06400015205144882
122,225,102,837.45,0.0,249856,330,3,0,814,0,0.0,-70.75596333,306,0,1210,0.010168748,0.7566418647766113,1.994246244430542,-6.317117665708065,0.2,-0.013549396698363126,0.089599609375,0.0003,0.034938471514033155,-0.09549218416213989
123,226,103,834.71,0.0,251904,332,3,0,821,0,0.0,-70.7398745,306,0,1220,0.008709664,0.6998214721679688,1.992669939994812,-6.322781577706337,0.2,-0.014117231930140407,0.082958984375,0.0003,0.09651609120192006,-0.06691862642765045
124,230,104,826.51,0.0,253952,337,3,0,827,0,0.0,-70.04999618999999,306,0,1230,0.008487046,0.7947984337806702,1.9935035705566406,-6.319686667621136,0.2,-0.01351372668723343,0.078955078125,0.0003,0.030866602888272608,-0.06265810877084732
125,231,105,824.69,0.0,256000,339,3,0,834,0,0.0,-68.58776895999999,306,0,1240,0.009058456,0.6122817397117615,2.007296323776245,-6.3332360401749614,0.2,-0.013756516690773424,0.086865234375,0.0003,0.10304856454895343,-0.0784863755106926
126,234,105,815.56,0.0,258048,342,3,0,841,0,0.0,-69.56252932,306,0,1250,0.0075135343,0.7599833011627197,2.00723934173584,-6.341782242059708,0.2,-0.012350734503706917,0.068505859375,0.0003,0.048353687026246914,-0.06425542384386063
127,236,106,787.48,0.0,260096,346,4,0,847,0,0.0,-71.4251956,306,0,1260,0.009473745,0.819623589515686,2.017263889312744,-6.348529906570912,0.2,-0.014703552788705564,0.09931640625,0.0003,0.06208954755857121,-0.05617979168891907
128,238,107,800.85,0.0,262144,349,4,0,854,0,0.0,-71.68386084,306,0,1270,0.00852558,0.8145848512649536,2.046419858932495,-6.377020946145057,0.2,-0.012911643279949203,0.079833984375,0.0003,0.07559532806335482,-0.06401214748620987
129,240,107,804.57,0.0,264192,351,4,0,860,0,0.0,-70.66794456,306,0,1280,0.0072442284,0.7719259262084961,2.043830394744873,-6.396701796352863,0.2,-0.007396138153853826,0.073681640625,0.0003,0.0600800451124087,-0.07375876605510712
130,241,109,799.45,0.0,266240,354,4,0,867,0,0.0,-71.86153580999999,306,0,1290,0.0069968444,0.8779451847076416,2.0437965393066406,-6.397854819893837,0.2,-0.013254487741505727,0.07978515625,0.0003,0.061281428155780304,-0.041573140770196915
131,242,110,799.63,0.0,268288,356,4,0,874,0,0.0,-71.73056142,306,0,1300,0.007482364,0.43101465702056885,2.0410985946655273,-6.396627853810787,0.2,-0.013852728536585346,0.066162109375,0.0003,0.06643245154846227,-0.06547123193740845
132,244,111,791.57,0.0,270336,359,4,0,880,0,0.0,-71.71704611999999,306,0,1310,0.012883127,0.8421850204467773,2.0329253673553467,-6.386749628186226,0.2,-0.014908643602393568,0.132470703125,0.0003,0.025481198047054933,-0.0743180364370346
133,246,112,797.17,0.0,272384,362,4,0,887,0,0.0,-71.06424082,306,0,1320,0.009005999,0.48094606399536133,2.057788848876953,-6.39791287779808,0.2,-0.01281071122357389,0.0728515625,0.0003,0.11543827524583321,-0.06116741895675659
134,247,113,799.87,0.0,274432,364,4,0,894,0,0.0,-69.50455216000002,306,0,1330,0.008851376,0.7128056287765503,2.0740315914154053,-6.427631936967373,0.2,-0.009809745932579972,0.08388671875,0.0003,0.06735187155136373,-0.058146845549345016
135,249,114,802.9,0.0,276480,367,4,0,900,0,0.0,-70.19589248999999,306,0,1340,0.010740948,0.4882543087005615,2.0939154624938965,-6.45574586391449,0.2,-0.01225758894579485,0.1021484375,0.0003,0.02517060463724192,-0.0915384367108345
136,250,115,804.65,0.0,278528,369,4,0,907,0,0.0,-70.99727651,306,0,1350,0.009720962,0.3313558101654053,2.1145362854003906,-6.480610163509846,0.2,-0.013207133091054857,0.104638671875,0.0003,0.05024640987394378,-0.0885796844959259
137,250,117,814.88,0.0,280576,371,4,0,914,0,0.0,-70.48072531000001,306,0,1360,0.0076248953,0.8156217336654663,2.114957571029663,-6.497323186695576,0.2,-0.012089484598254785,0.0798828125,0.0003,0.034646953133051286,-0.057896167039871216
138,252,118,808.65,0.0,282624,374,4,0,920,0,0.0,-70.89029683,306,0,1370,0.009344585,0.7681775689125061,2.122812509536743,-6.506354473531246,0.2,-0.01222123418119736,0.095703125,0.0003,0.018089454902656142,-0.07388707250356674
139,252,119,812.47,0.0,284672,375,4,0,927,0,0.0,-69.57659415,306,0,1380,0.010533415,0.29824256896972656,2.157442569732666,-6.537172226607799,0.2,-0.012376028945436702,0.077490234375,0.0003,0.11066461654845625,-0.08809930086135864
140,254,120,815.63,0.0,286720,378,4,0,934,0,0.0,-68.95128663,306,0,1390,0.010761112,0.9040126204490662,2.149901866912842,-6.554075354337693,0.2,-0.011412863279110752,0.106103515625,0.0003,0.015018764047999867,-0.07800444960594177
141,256,121,807.76,0.0,288768,381,4,0,940,0,0.0,-67.36835379000001,306,0,1400,0.010567644,0.7882592678070068,2.1625258922576904,-6.5549861788749695,0.2,-0.011769414517038968,0.112353515625,0.0003,0.06637153039919212,-0.06900475174188614
142,257,122,803.48,0.0,290816,383,4,0,947,0,0.0,-65.82221574,306,0,1410,0.0077935727,0.5912712812423706,2.1921327114105225,-6.5832893118262295,0.2,-0.012357664539013057,0.07841796875,0.0003,0.06170295210176846,-0.049574051052331924
143,259,122,812.91,0.0,292864,385,4,0,954,0,0.0,-65.44790028,306,0,1420,0.011440624,0.6916327476501465,2.2076025009155273,-6.6154927760362625,0.2,-0.013035167123598512,0.09873046875,0.0003,0.01944660162407672,-0.05435531213879585
144,261,123,809.2,0.0,294912,388,4,0,961,0,0.0,-64.46378041999999,306,0,1430,0.008514043,0.6669622659683228,2.2255237102508545,-6.6357523709535595,0.2,-0.01565912629594095,0.080126953125,0.0003,0.03570265511953039,-0.0917794406414032
145,268,123,778.48,0.0,296960,395,4,0,967,0,0.0,-64.9812357,306,0,1440,0.0066182762,0.5239587426185608,2.2345733642578125,-6.653490124642849,0.2,-0.011361119415960274,0.058349609375,0.0003,0.039594095511711204,-0.07468947768211365
146,268,125,784.9,0.0,299008,397,4,0,974,0,0.0,-63.622954019999995,306,0,1450,0.008669508,0.5581328272819519,2.234246015548706,-6.655749015510082,0.2,-0.015688287661760114,0.07578125,0.0003,0.12093928298563697,-0.08024299144744873
147,271,125,782.16,0.0,301056,400,4,0,981,0,0.0,-66.53598668000001,306,0,1460,0.0074035656,0.7610909938812256,2.2139768600463867,-6.642289373278618,0.2,-0.010806970088742674,0.078271484375,0.0003,0.01913030857613194,-0.09160394966602325
148,274,126,769.71,0.0,303104,404,4,0,987,0,0.0,-65.40101628000001,306,0,1470,0.00883918,0.20464837551116943,2.231349468231201,-6.63701298236847,0.2,-0.010163532220758498,0.094140625,0.0003,0.16012202539714054,-0.04359849542379379
149,277,126,757.59,0.0,305152,407,4,0,994,0,0.0,-66.91749243,306,0,1480,0.011003735,0.266373872756958,2.2362003326416016,-6.652519078552723,0.2,-0.011025610359502025,0.097998046875,0.0003,0.09506268093537074,-0.0762452706694603
150,279,127,746.71,0.0,307200,410,4,0,1000,0,0.0,-68.71062914999999,306,0,1490,0.008216409,0.7484995722770691,2.236271858215332,-6.6525637865066525,0.2,-0.007773754268418998,0.067236328125,0.0003,0.0643108251868398,-0.07510241866111755
151,280,128,740.76,0.0,309248,412,4,0,1007,0,0.0,-68.92282406999999,306,0,1500,0.009102499,0.5587223768234253,2.273592472076416,-6.679524327814579,0.2,-0.013818360131699592,0.095947265625,0.0003,0.07153917039686349,-0.06362034380435944
152,281,129,737.31,0.0,311296,414,4,0,1014,0,0.0,-67.57061766000001,306,0,1510,0.0077247145,0.29152053594589233,2.2700355052948,-6.6963311150670055,0.2,-0.015103683460620233,0.067919921875,0.0003,0.028992087858932793,-0.08969908952713013
153,282,130,731.48,0.0,313344,417,5,0,1020,0,0.0,-69.38891536,306,0,1520,0.0098721795,0.7740805149078369,2.3007850646972656,-6.720322144031525,0.2,-0.011753858397423756,0.085400390625,0.0003,0.025081590812624198,-0.061850763857364655
154,284,131,724.64,0.0,315392,420,5,0,1027,0,0.0,-69.18010733999999,306,0,1530,0.0089465445,0.39349138736724854,2.312291145324707,-6.743588943779469,0.2,-0.011312548813293688,0.08544921875,0.0003,0.13769288246548966,-0.05876317247748375
155,285,132,730.77,0.0,317440,422,5,0,1034,0,0.0,-69.22964771,306,0,1540,0.008718057,0.7095993757247925,2.3358209133148193,-6.768546703457832,0.2,-0.011823126490344293,0.093408203125,0.0003,0.043307164138241205,-0.10420046746730804
156,285,134,740.89,0.0,319488,424,5,0,1040,0,0.0,-69.37037442999998,306,0,1550,0.011982668,0.5753634572029114,2.353755474090576,-6.797674652934075,0.2,-0.016544034583785106,0.11669921875,0.0003,0.06714024168468313,-0.05865304544568062
157,290,134,718.94,0.0,321536,429,5,0,1047,0,0.0,-67.29385979999999,306,0,1560,0.00835791,0.8827410936355591,2.318760395050049,-6.786345632374287,0.2,-0.008382152373087592,0.088232421875,0.0003,0.010028302718274063,-0.08615962415933609
158,291,135,727.68,0.0,323584,431,5,0,1054,0,0.0,-64.86420969000001,306,0,1570,0.010695247,0.6321262121200562,2.337514877319336,-6.780135031044483,0.2,-0.016359428100986406,0.10380859375,0.0003,0.14957622186630032,-0.05015317350625992
159,291,137,727.68,0.0,325632,433,5,0,1060,0,0.0,-63.25864599,307,0,1580,0.008468812,0.3790874481201172,2.342684745788574,-6.7949140012264255,0.2,-0.010305781400529668,0.092236328125,0.0003,0.05041912997839972,-0.06407909840345383
160,294,137,738.36,0.0,327680,436,5,0,1067,0,0.0,-65.22688815000001,306,0,1590,0.007785796,0.7125852108001709,2.3466956615448,-6.79883137345314,0.2,-0.01531353545433376,0.073681640625,0.0003,0.025588331140897935,-0.10511306673288345
161,295,138,745.0,0.0,329728,438,5,0,1074,0,0.0,-64.15683453000001,306,0,1600,0.01167722,0.5873193740844727,2.379073143005371,-6.823856410384178,0.2,-0.012138579339080025,0.127490234375,0.0003,0.1146832800237462,-0.07685516029596329
162,296,139,741.42,0.0,331776,440,5,0,1080,0,0.0,-64.87635244,307,0,1610,0.0073713087,0.414186954498291,2.4000933170318604,-6.855200859904289,0.2,-0.009483349972288124,0.078271484375,0.0003,0.04015231321827741,-0.08629554510116577
163,296,141,759.0,0.0,333824,442,5,0,1087,0,0.0,-63.28190682,307,0,1620,0.009290399,0.8478972315788269,2.388610363006592,-6.854006959497928,0.2,-0.006635864640702494,0.086474609375,0.0003,0.09384136031294474,-0.07564277946949005
164,297,142,769.33,0.0,335872,444,5,0,1094,0,0.0,-62.68233009999999,306,0,1630,0.010754224,0.9466723799705505,2.3860414028167725,-6.8502424851059915,0.2,-0.014328786623082124,0.119091796875,0.0003,0.01979009675196721,-0.09170550107955933
165,299,142,778.21,0.0,337920,446,5,0,1100,0,0.0,-63.63759519999999,306,0,1640,0.007427102,0.2475324273109436,2.3984017372131348,-6.851786655187607,0.2,-0.007052465123706497,0.069140625,0.0003,0.051655955126625484,-0.07985910773277283
166,300,143,781.87,0.0,339968,448,5,0,1107,0,0.0,-64.33718567999999,306,0,1650,0.01147862,0.6368875503540039,2.444251537322998,-6.8930261611938475,0.2,-0.011713051545666531,0.12373046875,0.0003,0.04799646869796561,-0.052446383982896805
167,301,144,781.86,0.0,342016,451,6,0,1114,0,0.0,-62.81317129,306,0,1660,0.008945056,0.7969400882720947,2.453372001647949,-6.9216378092765805,0.2,-0.013508763577556237,0.071240234375,0.0003,0.03500739918817999,-0.07338620722293854
168,303,145,782.85,0.0,344064,454,6,0,1120,0,0.0,-61.961827819999996,307,0,1670,0.011302344,0.6753725409507751,2.4265835285186768,-6.9132121577858925,0.2,-0.015559750855027232,0.103662109375,0.0003,0.09320845641195774,-0.08661547303199768
169,305,145,778.51,0.0,346112,456,6,0,1127,0,0.0,-63.190868380000005,307,0,1680,0.008752149,0.6743917465209961,2.444119691848755,-6.904284681379795,0.2,-0.011447409715037793,0.08701171875,0.0003,0.059098372419248334,-0.0666298195719719
170,306,146,784.57,0.0,348160,458,6,0,1133,0,0.0,-62.48614549,307,0,1690,0.010667764,0.6489533185958862,2.468158721923828,-6.931589829921722,0.2,-0.017101798774092458,0.101611328125,0.0003,0.06702555447118357,-0.10386033356189728
171,306,147,792.81,0.0,350208,459,6,0,1140,0,0.0,-61.04843602,307,0,1700,0.0109032,0.6363285779953003,2.4794669151306152,-6.951586832106114,0.2,-0.012714123277692124,0.104833984375,0.0003,0.06917448849999346,-0.08286111801862717
172,308,149,790.98,0.0,352256,463,6,0,1147,0,0.0,-59.78841353000001,307,0,1710,0.007489693,0.9457388520240784,2.4979751110076904,-6.969074523448944,0.2,-0.007236027895123698,0.07109375,0.0003,0.010731652127651614,-0.11882295459508896
173,309,149,790.44,0.0,354304,464,6,0,1153,0,0.0,-61.30073125999999,307,0,1720,0.008586804,0.67766273021698,2.5137135982513428,-6.989779990911484,0.2,-0.009525526539073325,0.079052734375,0.0003,0.10506209751620191,-0.041613973677158356
174,313,149,791.84,0.0,356352,468,6,0,1160,0,0.0,-60.63567246,307,0,1730,0.0104784435,0.42235469818115234,2.5365798473358154,-7.010171988606453,0.2,-0.013289913826156408,0.073583984375,0.0003,0.061772041064250514,-0.037194203585386276
175,313,150,791.84,0.0,358400,469,6,0,1167,0,0.0,-60.83941929,307,0,1740,0.009630285,0.4791719317436218,2.563823699951172,-7.0346779257059096,0.2,-0.009670383026241324,0.0947265625,0.0003,0.1860091210459359,-0.04341266304254532
176,315,151,781.69,0.0,360448,472,6,0,1173,0,0.0,-61.16856037999999,307,0,1750,0.00973325,0.8518390655517578,2.54056453704834,-7.038596734404564,0.2,-0.00906930857890984,0.09970703125,0.0003,0.018181248047039845,-0.045230381190776825
177,316,152,789.16,0.0,362496,474,6,0,1180,0,0.0,-59.553632760000006,306,0,1760,0.008409951,0.6183459162712097,2.550243854522705,-7.037251670658589,0.2,-0.013407748693134635,0.099365234375,0.0003,0.1084583928983193,-0.03447503596544266
178,318,153,787.11,0.0,364544,477,6,0,1187,0,0.0,-59.024381430000005,306,0,1770,0.010335978,0.7320812940597534,2.549137592315674,-7.0408760264515875,0.2,-0.011081010627094656,0.122607421875,0.0003,0.0547710455066408,-0.06144547462463379
179,319,154,783.69,0.0,366592,479,6,0,1195,0,0.0,-57.064712820000004,306,0,1780,0.009815834,0.7479411363601685,2.554678201675415,-7.045163376629352,0.2,-0.012752968787390273,0.0865234375,0.0003,0.0465920317270502,-0.0807366818189621
180,324,155,760.31,0.0,368640,485,6,0,1202,0,0.0,-58.69018446,306,0,1790,0.010820978,0.8105189800262451,2.5681581497192383,-7.062699818611145,0.2,-0.01239181391429156,0.108984375,0.0003,0.049916489399038255,-0.09625177085399628
181,327,155,754.01,0.0,370688,489,7,0,1209,0,0.0,-61.50252171999998,306,0,1800,0.008516064,0.48484307527542114,2.582275867462158,-7.076108431816101,0.2,-0.010416768112918362,0.0767578125,0.0003,0.13977485693176278,-0.07218137383460999
182,327,156,762.74,0.0,372736,490,7,0,1215,0,0.0,-60.74519514000001,306,0,1810,0.007977128,0.421977698802948,2.5914478302001953,-7.089859038591385,0.2,-0.010595114313764498,0.088037109375,0.0003,0.2565576271910686,-0.07845598459243774
183,328,158,781.05,0.0,374784,493,7,0,1222,0,0.0,-59.6075929,306,0,1820,0.00854027,0.4062676429748535,2.594022274017334,-7.09946473389864,0.2,-0.014563884437666274,0.08818359375,0.0003,0.06015784742921824,-0.09908218681812286
184,331,158,788.31,0.0,376832,496,7,0,1229,0,0.0,-60.70134244,306,0,1830,0.008878533,0.9222509264945984,2.5774219036102295,-7.088791546225548,0.2,-0.009030572732444852,0.084326171875,0.0003,0.02197921084225527,-0.0756407231092453
185,332,159,793.84,0.0,378880,498,7,0,1235,0,0.0,-61.021723140000006,306,0,1840,0.007454592,0.7525056004524231,2.611513614654541,-7.0993995577096936,0.2,-0.01207309733144939,0.06533203125,0.0003,0.09463344837204204,-0.05579325929284096
186,332,160,796.06,0.0,380928,499,7,0,1242,0,0.0,-58.10983717,306,0,1850,0.010724895,0.7902897596359253,2.620213031768799,-7.124668721854687,0.2,-0.014453033276367933,0.09248046875,0.0003,0.05880921953939833,-0.08970197290182114
187,333,162,801.47,0.0,382976,502,7,0,1249,0,0.0,-58.93419761999999,306,0,1860,0.009513418,0.8982656002044678,2.6407763957977295,-7.146427698433399,0.2,-0.012971845889114774,0.076806640625,0.0003,0.034912826337676964,-0.07214709371328354
188,336,163,812.26,0.0,385024,506,7,0,1255,0,0.0,-57.81003756999999,306,0,1870,0.0072823446,0.6659815311431885,2.64027738571167,-7.158998681604862,0.2,-0.010261848827940411,0.0845703125,0.0003,0.04113474152400158,-0.06022436171770096
189,336,164,818.42,0.0,387072,507,7,0,1262,0,0.0,-58.2253157,306,0,1880,0.007744755,0.7218389511108398,2.682760238647461,-7.18083872795105,0.2,-0.012594933368382044,0.070751953125,0.0003,0.06832101943000453,-0.09152648597955704
190,338,166,814.41,0.0,389120,511,7,0,1269,0,0.0,-56.61391702000001,306,0,1890,0.007841483,0.8634787797927856,2.6786131858825684,-7.202928344905376,0.2,-0.010127903945976869,0.07197265625,0.0003,0.03762875898828497,-0.0895712748169899
191,339,166,813.87,0.0,391168,512,7,0,1275,0,0.0,-57.346155409999994,306,0,1900,0.009028532,0.8039870858192444,2.705883741378784,-7.2131982550024984,0.2,-0.013109086875920184,0.083056640625,0.0003,0.0359497429948533,-0.09668898582458496
192,339,168,817.32,0.0,393216,514,7,0,1282,0,0.0,-57.661271279999994,306,0,1910,0.008376517,0.8267110586166382,2.7068049907684326,-7.230287759006023,0.2,-0.008955454913666472,0.086328125,0.0003,0.03893976568360813,-0.08780927956104279
193,340,169,825.78,0.0,395264,517,8,0,1289,0,0.0,-56.15864381999999,306,0,1920,0.009555845,0.8502596020698547,2.7071475982666016,-7.231919367611408,0.2,-0.014004547914373689,0.10087890625,0.0003,0.008424491588812089,-0.09082596749067307
194,340,170,825.78,0.0,397312,518,8,0,1295,0,0.0,-56.67159804999999,306,0,1930,0.010752375,0.39158886671066284,2.7128496170043945,-7.237771293520927,0.2,-0.010044457162439357,0.082373046875,0.0003,0.18092115368781378,-0.05355248227715492
195,340,172,838.47,0.0,399360,520,8,0,1302,0,0.0,-54.887834030000015,306,0,1940,0.008294052,0.843307614326477,2.7269740104675293,-7.253204049170018,0.2,-0.010734531574416905,0.088232421875,0.0003,0.021022639783041086,-0.04427279904484749
196,342,172,837.36,0.0,401408,522,8,0,1309,0,0.0,-54.76656973000001,306,0,1950,0.007979369,0.9252975583076477,2.7270314693450928,-7.259614643454552,0.2,-0.011672283193911425,0.071875,0.0003,0.012634219679239323,-0.09243942052125931
197,343,173,833.96,0.0,403456,524,8,0,1315,0,0.0,-54.16366327,306,0,1960,0.0086382665,0.7968621850013733,2.7413415908813477,-7.263858871161938,0.2,-0.008693648726330138,0.071728515625,0.0003,0.06254330424126238,0.046455465257167816
198,344,174,846.84,0.0,405504,526,8,0,1322,0,0.0,-53.76670429,306,0,1970,0.010162965,0.6319740414619446,2.7320122718811035,-7.265313079953193,0.2,-0.012086180721234996,0.094091796875,0.0003,0.06117719472385943,-0.07744749635457993
199,347,175,852.13,0.0,407552,530,8,0,1329,0,0.0,-55.14865152,306,0,1980,0.008434674,0.867642343044281,2.7490978240966797,-7.269878582656384,0.2,-0.010707934043603018,0.079833984375,0.0003,0.04220744204649236,-0.09249093383550644
200,348,176,854.76,0.0,409600,532,8,0,1336,0,0.0,-57.56408538999999,306,0,1990,0.007932411,0.6473169326782227,2.7524592876434326,-7.278472635149956,0.2,-0.008995322603732347,0.0791015625,0.0003,0.13493013131665066,-0.07236161828041077
201,348,177,854.76,0.0,411648,533,8,0,1342,0,0.0,-58.154737559999994,306,0,2000,0.010841573,0.8324555158615112,2.7548136711120605,-7.279844495654106,0.2,-0.011981464366544969,0.10859375,0.0003,0.01886496954903123,-0.050496749579906464
202,349,178,864.44,0.0,413696,535,8,0,1349,0,0.0,-56.12428148000001,306,0,2010,0.008399639,0.8683112859725952,2.785809278488159,-7.297217731177807,0.2,-0.009986735417624005,0.078271484375,0.0003,0.010968064928601962,-0.08364129066467285
203,349,180,873.65,0.0,415744,537,8,0,1356,0,0.0,-55.65783148000001,306,0,2020,0.010692016,0.5031899213790894,2.817082405090332,-7.335806608200073,0.2,-0.01428156765177846,0.087451171875,0.0003,0.023756782180862503,-0.11207690089941025
204,350,181,866.84,0.0,417792,539,8,0,1362,0,0.0,-55.17690710000001,306,0,2030,0.0065669054,0.6690651774406433,2.8131823539733887,-7.352014438807965,0.2,-0.008543339546304197,0.063330078125,0.0003,0.01170720445952611,-0.07845884561538696
205,352,182,856.97,0.0,419840,542,8,0,1369,0,0.0,-56.765315959999995,306,0,2040,0.007814033,0.7296324968338013,2.840961456298828,-7.366011215746402,0.2,-0.011414832653827034,0.081201171875,0.0003,0.020035139202082063,-0.08922336995601654
206,352,184,857.79,0.0,421888,544,8,0,1376,0,0.0,-56.633361990000004,306,0,2050,0.00848644,0.6706807613372803,2.8850762844085693,-7.410559523105621,0.2,-0.013933572469977663,0.0767578125,0.0003,0.04115161319932668,-0.07339641451835632
207,352,186,865.84,0.0,423936,546,8,0,1383,0,0.0,-53.68496109000001,306,0,2060,0.00769742,0.879010796546936,2.8965001106262207,-7.433163496851921,0.2,-0.009958191675832496,0.075048828125,0.0003,0.01553759824455483,-0.07125949114561081
208,354,186,867.23,0.0,425984,548,8,0,1389,0,0.0,-53.91291463,306,0,2070,0.0102802105,0.8635389804840088,2.900909423828125,-7.443602186441422,0.2,-0.013646536579472013,0.107080078125,0.0003,0.00985276004030311,-0.08587409555912018
209,355,187,862.32,0.0,428032,550,8,0,1396,0,0.0,-55.078261000000005,306,0,2080,0.0093630375,0.8246164321899414,2.9295616149902344,-7.458558684587478,0.2,-0.015516615833621471,0.090673828125,0.0003,0.07473263861320448,-0.06677912920713425
210,358,187,868.41,0.0,430080,553,8,0,1403,0,0.0,-57.38461613999999,306,0,2090,0.007110835,0.8906224370002747,2.9460198879241943,-7.483032354712487,0.2,-0.010126895891153254,0.066943359375,0.0003,0.011875997047536658,-0.08331538736820221
211,360,188,860.64,0.0,432128,556,8,0,1409,0,0.0,-55.87898992000001,306,0,2100,0.010361023,0.57086181640625,2.9356448650360107,-7.486766527593136,0.2,-0.012796086164598819,0.097705078125,0.0003,0.09957904414914083,-0.06466987729072571
212,362,189,835.98,0.0,434176,560,9,0,1416,0,0.0,-58.90774637000001,306,0,2110,0.010088829,0.8788028359413147,2.966158866882324,-7.498493897914886,0.2,-0.012670731799153146,0.08330078125,0.0003,0.06935076959052822,-0.07935774326324463
213,365,189,830.81,0.0,436224,563,9,0,1423,0,0.0,-58.97221777000001,306,0,2120,0.012061272,0.6792581081390381,2.9673213958740234,-7.514557975530624,0.2,-0.012735906298621558,0.114306640625,0.0003,0.12156931945064571,-0.0661836639046669
214,367,190,823.31,0.0,438272,566,9,0,1430,0,0.0,-55.67595686000001,306,0,2130,0.009578655,0.7560348510742188,3.0366554260253906,-7.547913604974747,0.2,-0.00889615835621953,0.074658203125,0.0003,0.0906020127600641,0.04816272109746933
215,368,191,831.22,0.0,440320,568,9,0,1436,0,0.0,-54.94310528999999,306,0,2140,0.008479431,0.12952053546905518,3.0258092880249023,-7.5769779026508335,0.2,-0.010370883526047692,0.069189453125,0.0003,0.1424651920213364,-0.046696074306964874
216,368,193,831.84,0.0,442368,570,9,0,1443,0,0.0,-54.721820820000005,306,0,2150,0.011958377,0.8326727151870728,3.060117721557617,-7.589628127217293,0.2,-0.014847290853504091,0.13564453125,0.0003,0.01968537044012919,-0.10578522831201553
217,368,195,841.37,0.0,444416,572,9,0,1450,0,0.0,-55.39118005000001,306,0,2160,0.00827953,0.9370206594467163,3.053670883178711,-7.6034008949995044,0.2,-0.011832893863902428,0.08203125,0.0003,0.007649366755867959,-0.10790373384952545
218,370,196,837.48,0.0,446464,575,9,0,1456,0,0.0,-56.31169277,306,0,2170,0.008683817,0.8579089641571045,3.0443999767303467,-7.593119783699512,0.2,-0.010065930421114899,0.10068359375,0.0003,0.01280466712123598,-0.08298736065626144
219,373,196,830.27,0.0,448512,578,9,0,1463,0,0.0,-57.8902994,306,0,2180,0.009334734,0.5421469807624817,3.1112945079803467,-7.622210168838501,0.2,-0.011757448011485394,0.09013671875,0.0003,0.04790346884255996,-0.09066321700811386
